"id","accreditation_body","score","max_score","has_score"
"30116","ISO 9000 - 2008","","","false"
"31719","NAAC","3.16000000000000014","4","true"
"31886","ISO 9001:2008","","","false"
"24113","NAAC","2.43000000000000016","4","true"
"27156","NAAC","2.39999999999999991","4","true"
"28436","NAAC","3.18999999999999995","4","true"
"28867","NAAC","1.77000000000000002","4","true"
"30033","NAAC","2.41999999999999993","4","true"
"28507","NAAC","2.24000000000000021","4","true"
"28471","ICAR","","","false"
"26177","NAAC","3.16999999999999993","4","true"
"28562","NAAC","3.16000000000000014","4","true"
"28722","sampurnanand sanskrit vishwavidyalaya","","","false"
"23758","AAA","2.41000000000000014","4","true"
"24684","NAAC","2","4","true"
"31303","KNC","100","100","true"
"28487","NAAC","3.54000000000000004","4","true"
"28972","NBA - CE","726","999","true"
"25600","NAAC","3.14000000000000012","4","true"
"30197","NAAC","3","4","true"
"24120","NAAC","3","4","true"
"26859","AICTE","","","false"
"27302","NAAC","2.04000000000000004","4","true"
"23527","NAAC","2.31000000000000005","4","true"
"27867","NAAC","4","4","true"
"27342","NAAC","2.39999999999999991","4","true"
"28421","NAAC","3.12000000000000011","4","true"
"24919","KCG","3.5299999999999998","4","true"
"23922","NAAC","2.10000000000000009","4","true"
"24978","NAAC","2.81999999999999984","4","true"
"31590","NAAC","3.45000000000000018","4","true"
"31521","NBA (SPTM-Shirpur)-M. Pharma- Pharmaceutics","732","999","true"
"28134","NAAC","2.2200000000000002","4","true"
"30406","NAAC","3.00999999999999979","4","true"
"30760","AICTE","","","false"
"28472","Council of Architecture","90.2800000000000011","100","true"
"25050","NAAC","1.75","4","true"
"27646","National Board of Accreditation","970","999","true"
"28800","NAAC","2.2799999999999998","4","true"
"29385","NAAC","3.16000000000000014","4","true"
"30298","NAAC","2.27000000000000002","4","true"
"26419","NAAC","2.45000000000000018","4","true"
"26720","National Board Accreditation","77.5","100","true"
"27249","Instrumentation Technology","722","999","true"
"27619","NAAC","2","4","true"
"31827","Haryana Nurses Registration Council, Chandigarh","","","false"
"23536","NAAC","2.87000000000000011","4","true"
"28543","NAAC","2.41000000000000014","4","true"
"29095","NAAC","2.91999999999999993","4","true"
"28544","NAAC","2.77000000000000002","4","true"
"26710","Mahatma Phule Krishi Vidyapeeth, Rahuri","64","100","true"
"29798","NAAC","2.31999999999999984","4","true"
"26577","NAAC","2.70000000000000018","4","true"
"27256","NAAC","2.7200000000000002","4","true"
"27647","Wipro","750","999","true"
"31798","hpnrc","","","false"
"26725","India nursing council","","","false"
"30081","Rajasthan University","","","false"
"24012","AICTE","","","false"
"25817","NAAC","2.06999999999999984","4","true"
"30791","NAAC","3.33999999999999986","4","true"
"26850","ISO 9001:2008","","","false"
"23497","AAA","919","999","true"
"24961","NAAC","3.02000000000000002","4","true"
"29343","NAAC","1.73999999999999999","4","true"
"29390","NAAC","2.87999999999999989","4","true"
"25367","NAAC","1.8899999999999999","4","true"
"31396","NAAC","2.43000000000000016","4","true"
"25519","National Board of Accreditation","","","false"
"31264","NAAC","3.5","4","true"
"23715","AICTE","","","false"
"27712","NAAC","3.02000000000000002","4","true"
"24795","NAAC","2.04000000000000004","4","true"
"26097","NAAC","2.31000000000000005","4","true"
"30749","NAAC","3.02000000000000002","4","true"
"30821","NAAC","3.70999999999999996","4","true"
"23908","NAAC","1.75","4","true"
"29166","NAAC","2.83000000000000007","4","true"
"31398","NAAC","3.00999999999999979","4","true"
"25179","NAAC","2.02000000000000002","4","true"
"28423","NAAC","2.18000000000000016","4","true"
"28526","NAAC","3.12000000000000011","4","true"
"25379","NAAC","2","4","true"
"24737","INDIAN NURSING COUNCIL","","","false"
"28427","NAAC","3.41000000000000014","4","true"
"29849","NAAC","2.58999999999999986","4","true"
"26367","NAAC","2.83999999999999986","4","true"
"27701","NAAC","1.92999999999999994","4","true"
"29307","NAAC","3.16000000000000014","4","true"
"29747","NAAC","2.77000000000000002","4","true"
"30222","NAAC","3.04999999999999982","4","true"
"25036","Dr NTR University of Health Sciences","","","false"
"28059","NAAC","2.12000000000000011","4","true"
"26412","NAAC","2.5299999999999998","4","true"
"30469","NAAC","3.14000000000000012","4","true"
"30811","Department of College Education","","","false"
"23405","AAA ACADAMIC AND ADMN.AUDI","2.87999999999999989","4","true"
"25097","INDIAN NURSING COUNCIL","","","false"
"26192","NAAC","2.43000000000000016","4","true"
"26988","NAAC","3.41999999999999993","4","true"
"30701","NAAC","2.06999999999999984","4","true"
"31854","NAAC","0","4","true"
"24230","NAAC","3.54000000000000004","4","true"
"23449","NAAC","2.77000000000000002","4","true"
"24680","NAAC","2.64000000000000012","4","true"
"25194","NAAC","2.5","4","true"
"27912","NAAC","2.41999999999999993","4","true"
"28339","NAAC","3.37999999999999989","4","true"
"30556","MEDICAL COUNCIL OF INDIA","","","false"
"23404","NAAC","2.43000000000000016","4","true"
"31880","NAAC","2.25","4","true"
"30330","NAAC","2.79000000000000004","4","true"
"30613","NAAC","3.91999999999999993","4","true"
"25301","NAAC","3.31999999999999984","4","true"
"28683","NAAC","3.08999999999999986","4","true"
"25065","NAAC","2.5","4","true"
"24290","NAAC","2.27000000000000002","4","true"
"27993","NAAC","3.12999999999999989","4","true"
"28437","NAAC","3.25","4","true"
"28612","NAAC","3.52000000000000002","4","true"
"31247","NAAC","3.10000000000000009","4","true"
"23828","AAA(((","8.19999999999999929","10","true"
"26176","NAAC","2.20000000000000018","4","true"
"31075","NAAC","2.5","4","true"
"30720","NAAC","2.85999999999999988","4","true"
"31028","NAAC","2.83999999999999986","4","true"
"27534","Computer Science and Engineering","619","999","true"
"29555","NAAC","3","4","true"
"29496","NAAC","3.02000000000000002","4","true"
"28576","ICAR","7","10","true"
"31504","NAAC","2.87999999999999989","4","true"
"31885","NATIONAL COUNCIL OF TEACHER EDUCATION","","","false"
"31366","NAAC","2.04000000000000004","4","true"
"25396","NAAC","2.31999999999999984","4","true"
"28641","NAAC","2","4","true"
"24215","NAAC","2","4","true"
"24655","NAAC","2","4","true"
"24789","NBA, AICTE","","","false"
"24945","National Board of Accreditation","","","false"
"30293","National Board of Accreditation","642","999","true"
"25278","NAAC","2.20999999999999996","4","true"
"25489","NAAC","2.56999999999999984","4","true"
"26860","NAAC","2.75","4","true"
"27115","NAAC","3.4700000000000002","4","true"
"27603","NAAC","4","4","true"
"29718","NAAC","1.8600000000000001","4","true"
"29784","NAAC","2.91999999999999993","4","true"
"30630","NAAC","3.04000000000000004","4","true"
"24243","NAAC","2.68000000000000016","4","true"
"29661","PUNJAB NURSES REGISTRATION COUNCIL","","","false"
"31412","NAAC","3.08000000000000007","4","true"
"23652","NAAC","2.64000000000000012","4","true"
"30686","NAAC","2.81000000000000005","4","true"
"24561","NAAC","2.95000000000000018","4","true"
"29148","THE TAMILNADU DR. M.G.R MEDICAL UNIVERSITY","","","false"
"23416","NAAC","2.0299999999999998","4","true"
"25464","NAAC","3","4","true"
"26884","NAAC","2.12999999999999989","4","true"
"29552","NAAC","2.29999999999999982","4","true"
"30084","NAAC","2.56000000000000005","4","true"
"29451","NAAC","2.06000000000000005","4","true"
"24444","NAAC","2","4","true"
"25422","NAAC","3.08000000000000007","4","true"
"28728","NAAC","2.58000000000000007","4","true"
"23990","NCTE","","","false"
"31196","NAAC","2.29999999999999982","4","true"
"27055","NAAC","4","4","true"
"27391","BAR COUNCIL OF INDIA","","","false"
"28044","NAAC","3","4","true"
"29655","NAAC","2.68000000000000016","4","true"
"31496","NAAC","3.54999999999999982","4","true"
"23430","NAAC","3.10999999999999988","4","true"
"27924","INDIAN NURSING COUNCIL","","","false"
"29986","NAAC","2.60000000000000009","4","true"
"28102","NAAC","2","4","true"
"28947","NCTE","","","false"
"24526","KCG-GUJARAT","8.65000000000000036","10","true"
"30344","Rajasthan University","","","false"
"27173","NAAC","2.37000000000000011","4","true"
"30499","NAAC","2.5","4","true"
"24730","NAAC","1.58000000000000007","4","true"
"28605","NAAC","2.18000000000000016","4","true"
"28447","NAAC","2.14999999999999991","4","true"
"28744","NAAC","3.16000000000000014","4","true"
"30936","CCIM","","","false"
"25146","NAAC","2.72999999999999998","4","true"
"23595","NAAC","2.50999999999999979","4","true"
"24739","NAAC","2.79999999999999982","4","true"
"25294","NAAC","2.22999999999999998","4","true"
"28028","NBA- Computer Engineering","670","999","true"
"29853","NAAC","2.39999999999999991","4","true"
"26730","NAAC","2.85999999999999988","4","true"
"24350","NAAC","3.08000000000000007","4","true"
"28778","NAAC","3.60999999999999988","4","true"
"28962","NAAC","2.43000000000000016","4","true"
"31782","pharmacy council of india","","","false"
"25876","NAAC","3.45000000000000018","4","true"
"27310","NAAC","3.14000000000000012","4","true"
"25862","indian nursing council","","","false"
"24237","NAAC","2.27000000000000002","4","true"
"28388","INC, BFUHS, PNRC","","","false"
"30750","NAAC","2.08000000000000007","4","true"
"28293","indian nursing council","","","false"
"26529","NAAC","3","4","true"
"26282","NAAC","2.83000000000000007","4","true"
"31528","NAAC","2.93000000000000016","4","true"
"26449","NAAC","2.39999999999999991","4","true"
"30903","NAAC","3","4","true"
"26360","ISO 9001:2008","","","false"
"28216","NAAC","2.37000000000000011","4","true"
"28232","NAAC","0.650000000000000022","4","true"
"31656","NAAC","2.93599999999999994","4","true"
"30123","NAAC","2.64999999999999991","4","true"
"26166","NAAC","3.06000000000000005","4","true"
"23238","AAA ,Gujarat","3.0299999999999998","4","true"
"28204","NAAC","2.81999999999999984","4","true"
"25608","NAAC","4","4","true"
"27079","NAAC","4","4","true"
"28746","Dress Designing & Garment Manufacturing","668","999","true"
"30270","KSEEB BANGALORE NCTE","95","100","true"
"26659","NAAC","3.08000000000000007","4","true"
"29497","NAAC","2.81000000000000005","4","true"
"24963","NAAC","2.79000000000000004","4","true"
"30009","KNC","","","false"
"30134","NAAC","1.80000000000000004","4","true"
"25131","NAAC","4","4","true"
"25637","NAAC","2.68000000000000016","4","true"
"29296","NAAC","3.10000000000000009","4","true"
"30561","NAAC","4","4","true"
"24050","NAAC","4","4","true"
"24157","NAAC","2.10999999999999988","4","true"
"25291","NAAC","2.37999999999999989","4","true"
"24186","NAAC","2.0299999999999998","4","true"
"26135","NAAC","1.83000000000000007","4","true"
"27692","National Board of Accreditation","775","999","true"
"29813","NAAC","2.64999999999999991","4","true"
"29838","NAAC","3.45000000000000018","4","true"
"31331","NAAC","2.35999999999999988","4","true"
"31471","NAAC","2.37000000000000011","4","true"
"26201","NAAC","2.14000000000000012","4","true"
"24238","NAAC","3.31999999999999984","4","true"
"25180","National Accreditation Board for T&C Laboratories","","","false"
"25115","NAAC","2.00999999999999979","4","true"
"28444","NAAC","3.04000000000000004","4","true"
"24670","NAAC","3.29999999999999982","4","true"
"24900","AAA-Gujarat","","","false"
"27103","NAAC","2.29999999999999982","4","true"
"28938","ICAR","","","false"
"31777","Indian Nursing Council","","","false"
"25174","NAAC","2.29999999999999982","4","true"
"30208","NAAC","3.41999999999999993","4","true"
"24069","NAAC","3.37000000000000011","4","true"
"24362","NAAC","2.0299999999999998","4","true"
"25672","NAAC","3","4","true"
"26791","NAAC","2.14000000000000012","4","true"
"24616","NAAC","2.14999999999999991","4","true"
"27901","NAAC","3.12999999999999989","4","true"
"30075","NAAC","2.37000000000000011","4","true"
"30301","NAAC","3","4","true"
"24590","NAAC","3.14999999999999991","4","true"
"24282","NAAC","2.68999999999999995","4","true"
"24409","NAAC","2.85000000000000009","4","true"
"30432","TN DRMGR MEDICAL UNIVERSITY, CHENAI","","","false"
"31773","NAAC","2.00999999999999979","4","true"
"25587","NBA","","","false"
"23239","NAAC","2.7200000000000002","4","true"
"25975","NAAC","3.12999999999999989","4","true"
"29616","NAAC","3.35000000000000009","4","true"
"31557","NAAC","3.02000000000000002","4","true"
"29860","NAAC","2.35999999999999988","4","true"
"29898","NAAC","3.10000000000000009","4","true"
"25748","NAAC","3.54000000000000004","4","true"
"29303","International Organization for Standardization","","","false"
"28682","NAAC","2.31000000000000005","4","true"
"31596","AICTE, NEW DELHI","","","false"
"25899","NAAC","2.16000000000000014","4","true"
"31338","NAAC","2.79999999999999982","4","true"
"24148","INC","","","false"
"25042","NAAC","2.5299999999999998","4","true"
"26692","NAAC","3.04999999999999982","4","true"
"31258","NAAC","1","4","true"
"31792","NAAC","3.5","4","true"
"25776","NAAC","2.12999999999999989","4","true"
"26834","ISO 9001-2008 (URS)","","","false"
"27508","NAAC","2.5","4","true"
"28089","NAAC","2.33999999999999986","4","true"
"24203","NAAC","2.37999999999999989","4","true"
"24918","NAAC","3.39000000000000012","4","true"
"25167","NAAC","2.93199999999999994","4","true"
"25449","NAAC","2.52000000000000002","4","true"
"27894","NAAC","2.87000000000000011","4","true"
"30649","NAAC","2.4700000000000002","4","true"
"31287","NCTE","","","false"
"26895","NAAC","3.10000000000000009","4","true"
"29396","ICAR","","","false"
"31743","Electronics & Communication Engineering","638","990","true"
"31691","NAAC","3.25999999999999979","4","true"
"23867","NAAC","2.4700000000000002","4","true"
"23942","NAAC","3.12000000000000011","4","true"
"29283","NAAC","3.12999999999999989","4","true"
"27495","NAAC","3.10000000000000009","4","true"
"28000","NAAC","2.85999999999999988","4","true"
"29251","NAAC","2.5","4","true"
"28807","NAAC","2.47999999999999998","4","true"
"27684","NAAC","3.5","4","true"
"27951","Indira Gandhi National Open University","","","false"
"30329","ICAR","","","false"
"31502","Kerala Nurses & Midwives Council","","","false"
"31636","Indian Nursing Council New Delhi","","","false"
"28372","NAAC","2.5","4","true"
"29448","NAAC","3.08000000000000007","4","true"
"24466","AAA(KCG,Gujarat)","2.54300000000000015","4","true"
"31323","RNC Jaipur","","","false"
"23885","NAAC","2.83999999999999986","4","true"
"25988","NAAC","1.89999999999999991","4","true"
"27443","NAAC","2.64000000000000012","4","true"
"23333","NAAC","2.2799999999999998","4","true"
"31213","NAAC","3.00999999999999979","4","true"
"24167","NAAC","2.75","4","true"
"28607","NAAC","2.62000000000000011","4","true"
"30426","NAAC","3.2200000000000002","4","true"
"31062","NAAC","1.95999999999999996","4","true"
"28645","NAAC","2.62999999999999989","4","true"
"26649","ICAR","","","false"
"29306","NAAC","3.20000000000000018","4","true"
"29973","NAAC","2.39999999999999991","4","true"
"30859","NAAC","2.41000000000000014","4","true"
"26129","NAAC","2.77000000000000002","4","true"
"31652","NAAC","3.60000000000000009","4","true"
"26846","NAAC","3.10999999999999988","4","true"
"28454","NAAC","4","4","true"
"23474","NAAC","2.54000000000000004","4","true"
"26966","NAAC","1.87999999999999989","4","true"
"26574","NAAC","2.85000000000000009","4","true"
"27429","INC","","","false"
"29458","NAAC","2.56000000000000005","4","true"
"28642","NAAC","2.64999999999999991","4","true"
"29606","NAAC","3.25999999999999979","4","true"
"23532","NAAC","2.18999999999999995","4","true"
"25227","NAAC","3.08999999999999986","4","true"
"27331","NAAC","2.77000000000000002","4","true"
"28170","NAAC","2.58000000000000007","4","true"
"31523","NBA (SPTM-Shirpur)-M.Pharma- Pharmacology","736","999","true"
"31013","NAAC","2.52000000000000002","4","true"
"24428","Indian Register of Shipping","84","100","true"
"29413","ICAR","","","false"
"31166","NAAC","2.33000000000000007","4","true"
"25150","NAAC","2.91999999999999993","4","true"
"25493","NAAC","3.43999999999999995","4","true"
"26752","NAAC","3.29999999999999982","4","true"
"28823","NAAC","2.41999999999999993","4","true"
"30189","INDIAN NURSING COUNCIL","100","100","true"
"30925","HYM INTERNATIONAL CERTIFICATION VT LIMITED","","","false"
"25075","NAAC","2.18999999999999995","4","true"
"24981","NAAC","2.66999999999999993","4","true"
"26221","NAAC","3.06000000000000005","4","true"
"23964","NAAC","3.39999999999999991","4","true"
"25690","NAAC","2.04999999999999982","4","true"
"27815","NAAC","2.35999999999999988","4","true"
"31187","NAAC","2.49000000000000021","4","true"
"31102","NCTE","","","false"
"27460","NAAC","3.14999999999999991","4","true"
"29502","NAAC","2.35000000000000009","4","true"
"31220","NAAC","2.87000000000000011","4","true"
"23893","NAAC","2.85999999999999988","4","true"
"24424","NAAC","2.20999999999999996","4","true"
"27027","NAAC","2.20999999999999996","4","true"
"29617","NAAC","3.35999999999999988","4","true"
"30360","INC","","","false"
"27179","NAAC","2.45999999999999996","4","true"
"27268","ICAR","","","false"
"31633","LMC","5","5","true"
"26665","AICTE","","","false"
"24147","NAAC","3.04999999999999982","4","true"
"25640","National Board of Accreditation","0","0","true"
"28085","Goa University","0","0","true"
"28846","NBA","650","999","true"
"25049","NAAC","2.56999999999999984","4","true"
"28443","NAAC","3.02000000000000002","4","true"
"24007","NAAC","3","4","true"
"29498","NAAC","2.70999999999999996","4","true"
"29628","NAAC","2.70000000000000018","4","true"
"28410","NAAC","2.33999999999999986","4","true"
"31248","NAAC","2.41999999999999993","4","true"
"28100","National Board of Accreditation","774","999","true"
"26292","NAAC","2.79999999999999982","4","true"
"28047","NBA","85","100","true"
"27421","NAAC","2.35999999999999988","4","true"
"30564","NAAC","4","4","true"
"23769","NAAC","4","4","true"
"27953","NAAC","2.56999999999999984","4","true"
"30210","NAAC","3.2200000000000002","4","true"
"26183","NAAC (OLD)","","","false"
"29249","NAAC","3.37000000000000011","4","true"
"30911","Under graduate course-B.Tech-ECE","610","999","true"
"24814","NAAC","2.68000000000000016","4","true"
"27500","NAAC","2.35000000000000009","4","true"
"24785","NAAC","2.4700000000000002","4","true"
"27072","NAAC","2.47999999999999998","4","true"
"29368","NAAC","2.62000000000000011","4","true"
"29524","NAAC","2.12000000000000011","4","true"
"23389","NAAC","2.08000000000000007","4","true"
"27517","NAAC","3.25","4","true"
"29389","NAAC","4","4","true"
"23355","NAAC","2.50999999999999979","4","true"
"25134","NAAC","2.16999999999999993","4","true"
"23344","NAAC","3.12000000000000011","4","true"
"25781","ICAR","","","false"
"31663","NAAC","2.33000000000000007","4","true"
"24251","NAAC","1.89999999999999991","4","true"
"27013","NAAC","2.64000000000000012","4","true"
"30337","NAAC","2.81000000000000005","4","true"
"28527","NAAC","2.41000000000000014","4","true"
"29556","NAAC","3.52000000000000002","4","true"
"24738","U.P STATE MEDICAL FACULTY","","","false"
"25572","DSIR","","","false"
"30345","NAAC","3.29999999999999982","4","true"
"31672","CCIM","","","false"
"23330","NAAC","1.87000000000000011","4","true"
"23552","NAAC","2.14000000000000012","4","true"
"24096","NAAC","2.39000000000000012","4","true"
"30633","NRC","","","false"
"23951","NAAC","2.4700000000000002","4","true"
"30755","NAAC","2.68999999999999995","4","true"
"25404","aicte","","","false"
"25548","NAAC","2.62000000000000011","4","true"
"29574","NAAC","3.02400000000000002","4","true"
"27757","IACBE","","","false"
"23787","NAAC","1.51000000000000001","4","true"
"26983","NAAC","2.10999999999999988","4","true"
"31191","NAAC","3.08000000000000007","4","true"
"23778","NAAC","3.25999999999999979","4","true"
"26931","NAAC","3","4","true"
"31707","INDIAN NURSING COUNCIL","","","false"
"24372","NAAC","2.83999999999999986","4","true"
"29154","NAAC","2.7200000000000002","4","true"
"27192","NAAC","3.10999999999999988","4","true"
"26527","NAAC","3.10000000000000009","4","true"
"28112","NAAC","2.79000000000000004","4","true"
"28916","NAAC","3.14000000000000012","4","true"
"31676","KERALA UNIVERSITY OF HEALTH SCIENCES","","","false"
"26108","naac","71","100","true"
"30930","NAAC","2.56999999999999984","4","true"
"25219","NAAC","2.2799999999999998","4","true"
"25762","ICAR","","","false"
"24244","NCTE","","","false"
"27710","NAAC","3","4","true"
"25297","NAAC","3.06999999999999984","4","true"
"28496","NAAC","2.83999999999999986","4","true"
"30003","NAAC","2.04000000000000004","4","true"
"30660","NAAC","2.74000000000000021","4","true"
"23519","NAAC","2.2799999999999998","4","true"
"24105","GUJARAT NURSING COUNCIL","","","false"
"27555","NAAC","3.12999999999999989","4","true"
"30235","NAAC","2.81999999999999984","4","true"
"27960","NAAC","2.91000000000000014","4","true"
"26907","NAAC","2.06999999999999984","4","true"
"28650","NAAC","3.12000000000000011","4","true"
"28827","NAAC","0","4","true"
"26342","NAAC","2.79999999999999982","4","true"
"30663","Kerala University of Health Sciences","","","false"
"27035","NCTE","50","100","true"
"24253","NAAC","2.25999999999999979","4","true"
"24595","NAAC","2.00999999999999979","4","true"
"25263","NAAC","2.83999999999999986","4","true"
"27485","NAAC","4","4","true"
"30132","NAAC","2.02000000000000002","4","true"
"31381","Veterinary Council of India","","","false"
"27392","NAAC","3.12000000000000011","4","true"
"23897","NAAC","2.68999999999999995","4","true"
"25158","NAAC","2.81999999999999984","4","true"
"24191","NAAC","2.85000000000000009","4","true"
"30030","NAAC","2.85000000000000009","4","true"
"31581","NAAC","3.68000000000000016","4","true"
"28950","NAAC","2.47999999999999998","4","true"
"24861","ICAR","","","false"
"25229","NAAC","3","4","true"
"25408","NAAC","2.89000000000000012","4","true"
"30380","NAAC","2.08999999999999986","4","true"
"30571","NAAC","4","4","true"
"24853","NCTE","","","false"
"27914","ICAR","3","5","true"
"29637","NAAC","3.12000000000000011","4","true"
"29003","INDIAN NURSING COUNCIL","0","0","true"
"27284","NAAC","3.24000000000000021","4","true"
"27461","NAAC","3.14999999999999991","4","true"
"28499","NAAC","2","4","true"
"30586","NAAC","3.10000000000000009","4","true"
"30674","NAAC","2","4","true"
"28360","NAAC","3","4","true"
"25965","NAAC","2.72999999999999998","4","true"
"28561","NAAC","2.64999999999999991","4","true"
"24731","NAAC","2.27000000000000002","4","true"
"26444","NAAC","2.85999999999999988","4","true"
"28269","NAAC","2.33999999999999986","4","true"
"30403","NAAC","3.66999999999999993","4","true"
"26984","NAAC","3.12999999999999989","4","true"
"28238","NAAC","2.14000000000000012","4","true"
"30038","NAAC","2.02000000000000002","4","true"
"24893","NAAC","2.5","4","true"
"25393","National Board of Accreditation, New Delhi","2","5","true"
"26900","NAAC","3","4","true"
"28371","NAAC","3.04000000000000004","4","true"
"29972","NAAC","3.18000000000000016","4","true"
"24648","NAAC","1.78000000000000003","4","true"
"29495","NAAC","3.02000000000000002","4","true"
"26610","NAAC","4","4","true"
"26785","NAAC","3.04000000000000004","4","true"
"27245","NAAC","2.7799999999999998","4","true"
"29046","NAAC","2.5299999999999998","4","true"
"24788","NAAC","3.02000000000000002","4","true"
"29468","MPKV, RAHURI","74","74","true"
"25034","Indian Nursing Council","","","false"
"29483","NAAC","2.72999999999999998","4","true"
"30575","NAAC","3.18000000000000016","4","true"
"24300","NAAC","2.7200000000000002","4","true"
"25744","National Board of Accreditation","","","false"
"25804","NAAC","1.82000000000000006","4","true"
"26475","NAAC","2.41000000000000014","4","true"
"27999","NAAC","2.29999999999999982","4","true"
"30212","NAAC","3.10000000000000009","4","true"
"29268","INC","","","false"
"29275","C S J M U KANPUR UNIVERSITY","7","7","true"
"29569","NAAC","3.00999999999999979","4","true"
"27250","Electronics & Communication Engineering","709","999","true"
"29421","NAAC","3.83000000000000007","4","true"
"26383","NAAC","2.10999999999999988","4","true"
"27917","NAAC","3.39999999999999991","4","true"
"30676","indian nursing councle","","","false"
"29472","NAAC","3.00999999999999979","4","true"
"30327","J.R.R. Sanskrit UNIVERSITY ,JAIPUR","","","false"
"26088","INDIAN NURSING COUNCIL,DELHI","","","false"
"27415","NAAC","2.86799999999999988","4","true"
"30044","NAAC","2.66999999999999993","4","true"
"27121","NAAC","3.0299999999999998","4","true"
"30452","NAAC","2.35000000000000009","4","true"
"27893","UP STATE MEDICAL FACULTY","","","false"
"31653","NAAC","2.60000000000000009","4","true"
"27441","INSTITUTION OF ENGINEERS (INDIA)","","","false"
"28872","NAAC","3.00999999999999979","4","true"
"31835","NAAC","3","4","true"
"23289","NAAC","2.81999999999999984","4","true"
"29928","NAAC","2.29000000000000004","4","true"
"26255","NAAC","1.62999999999999989","4","true"
"31199","NAAC","3.10000000000000009","4","true"
"23685","NAAC","3.10999999999999988","4","true"
"27891","NAAC","3.12000000000000011","4","true"
"30001","NAAC","2.08000000000000007","4","true"
"31200","NAAC","3.04999999999999982","4","true"
"24622","NAAC","3.16000000000000014","4","true"
"26946","NBA","","","false"
"30806","NAAC","3.89999999999999991","4","true"
"23540","AAA GUJARAT","3.06999999999999984","4","true"
"24442","NAAC","2.81000000000000005","4","true"
"26569","NAAC","2.5","4","true"
"29045","NAAC","3.20000000000000018","4","true"
"26151","National Board of Accreditation","6.5","10","true"
"26560","NAAC","1.8899999999999999","4","true"
"27272","NAAC","2.5","4","true"
"27611","NAAC","2.43999999999999995","4","true"
"31829","UNIVERSITY OF RAJASTHAN","","","false"
"28288","NAAC","3","4","true"
"28577","ICFRE","8","10","true"
"23871","NAAC","2.7200000000000002","4","true"
"23492","NAAC","3.02000000000000002","4","true"
"25016","ncte","","","false"
"23775","NAAC","2.45000000000000018","4","true"
"26507","ncte","","","false"
"26799","NAAC","1.66999999999999993","4","true"
"24380","NBA","690","999","true"
"25342","NAAC","2.43000000000000016","4","true"
"29466","NAAC","2.81999999999999984","4","true"
"23991","UGC","","","false"
"28192","NAAC","3.35999999999999988","4","true"
"29226","NAAC","2.62000000000000011","4","true"
"29591","NAAC","2","4","true"
"25452","NAAC","3.04000000000000004","4","true"
"27263","NAAC","2.79999999999999982","4","true"
"27858","INDIAN NURSING COUNCIL","","","false"
"27997","NAAC","3.41999999999999993","4","true"
"29114","AICTE","","","false"
"24135","NAAC","4","4","true"
"30738","National Board of Accreditation","","","false"
"23983","NAAC","2","4","true"
"29510","NCTE","","","false"
"26731","NAAC","1.5","4","true"
"26971","NAAC","2.39999999999999991","4","true"
"26989","NAAC","2.43999999999999995","4","true"
"30320","NAAC","2.04999999999999982","4","true"
"26226","NAAC","2.89000000000000012","4","true"
"23767","NAAC","2.16000000000000014","4","true"
"24982","NAAC","2.75","4","true"
"29271","CENTRAL COUNCIL OF HOMOEOPATHY","1","2","true"
"28787","INC & KNC","1","1","true"
"30585","NAAC","2.81999999999999984","4","true"
"24365","NAAC","2.24000000000000021","4","true"
"26296","NAAC","2.2799999999999998","4","true"
"28397","karnataka state nursing council","","","false"
"27683","INDIAN NURSING COUNCIL","","","false"
"28907","Indian nursing council","","","false"
"31721","INC","4","4","true"
"25239","NAAC","3.06000000000000005","4","true"
"31662","NAAC","3.04999999999999982","4","true"
"26434","NAAC","2.5299999999999998","4","true"
"30856","M.D.S. UNIVERSITY, AJMER","5","230","true"
"29880","NAAC","3.0299999999999998","4","true"
"29647","NAAC","2","4","true"
"24480","NAAC","2.02000000000000002","4","true"
"25591","NAAC","2.60999999999999988","4","true"
"29851","INDIAN NURSING COUNCIL NEW DELHI","","","false"
"26620","NAAC","2.04000000000000004","4","true"
"26376","NAAC","2.5","4","true"
"26618","NAAC","3","4","true"
"30545","NAAC","3.5","4","true"
"31671","NAAC","2.77000000000000002","4","true"
"30597","NAAC","2.68999999999999995","4","true"
"25737","NAAC","2.75","4","true"
"29827","NAAC","2.5","4","true"
"27061","NAAC","2.06999999999999984","4","true"
"28336","NAAC","3.20000000000000018","4","true"
"29088","NATIONAL BOARD OF ACCREDITATION","3.39999999999999991","5","true"
"27653","NAAC","2.2200000000000002","4","true"
"25596","NAAC","2.75999999999999979","4","true"
"26140","NAAC","2.4700000000000002","4","true"
"27006","NAAC","2.0299999999999998","4","true"
"25014","NAAC","2","4","true"
"29014","NAAC","2.85000000000000009","4","true"
"23583","NAAC","2.00999999999999979","4","true"
"25001","NAAC","2.25","4","true"
"25586","NAAC","3.74000000000000021","4","true"
"26535","NAAC","2.81000000000000005","4","true"
"27301","NAAC","2.45000000000000018","4","true"
"27933","NAAC","2.58999999999999986","4","true"
"28515","NAAC","3.14000000000000012","4","true"
"29398","Medical Council of India","","","false"
"30429","NAAC","3.00999999999999979","4","true"
"25189","NAAC","2.72999999999999998","4","true"
"31226","MCU Bhopal","","","false"
"25238","NAAC","0","4","true"
"29232","NAAC","1.62999999999999989","4","true"
"30148","NAAC","2.62000000000000011","4","true"
"28424","NAAC","2.12999999999999989","4","true"
