"id","name"
"51758","Maharaja Agrasen Institute of Technology"
"48146","Education"
"50304","Faculty of Technology"
"50236","School of Engineering"
"52091","Faculty of Life Science & Basic Science"
"52440","Educational Development of North East Region"
"47939","Vyakarana"
"49835","Nursing / Nims School of Nursing"
"51447","Faculty of Engineering  & Technology"
"49537","School of Political and International Studies"
"51850","Arni School of Arts & Humanities"
"52103","Physical Education"
"48771","Faculty of Technology & Engineering"
"50284","Faculty of Science & Technology"
"50929","School of Education"
"48289","P.G. Institute of Agri. Business Management - Junagadh"
"48558","Faculty of Nursing"
"49909","Faculty of Education"
"48199","B. K. School of Business Management"
"48854","University Institute of Chemical Technology"
"50493","Commerce"
"48204","School of Law"
"50273","School of Engineering"
"51140","Faculty of Agama"
"51953","Information Technology and Computer Science"
"51851","Arni School of Computer Science"
"49796","Faculty of Medicine"
"50752","School of Business and Management"
"49788","Murshidabad Centre"
"51184","SCHOOL OF COMMERCE"
"51736","SCHOOL OF VOCATIONAL STUDIES"
"48976","School of Media"
"49480","Faculty of Engineering & Technology"
"49820","COMMERCE"
"49869","Amrita College of Nursing, Kochi"
"50590","Kathua Campus"
"51188","SCHOOL OF BASIC APPLIED AND SCIENCES"
"49102","Darshan"
"49853","law Faculty"
"49291","Faculty of Industrial Technology"
"51041","Applied Social Sciences and  Humanities"
"50653","English"
"51289","KVK,SARAN"
"51360","Institute of Journalism Mass & Media and Communication"
"51930","MALAYALAM"
"48691","Social Sciences"
"49648","Faculty of Science"
"48994","Faculty of Health & Medical Sciences"
"49737","PROFESSIONAL"
"49772","School of Computer Applications"
"50075","BIOCHEMISTRY"
"48870","School of Technology"
"49093","Science & Humanities"
"49316","University Institute of Engineering"
"49865","Amrita School of Biotechnology, Amritapuri, Kollam"
"48855","School of Management Studies"
"49380","Department of Rural & Tribal Sociology, Wayanad"
"49631","Law"
"50625","Leather Design"
"52109","Management"
"52477","School of Social Sciences"
"51187","SCHOOL OF MANAGEMENT"
"48219","Faculty of Pharmaceutical Sciences / C. U. Shah College of Pharmacy & Research"
"50585","Directorate of Distance Education"
"51238","Commerce and Business Management"
"48060","SCHOOL EARTH SCIENCES AND ENVIORONMENTAL SCIENCE"
"49008","School of Computing Sciences"
"49268","Faculty of Science"
"49421","School of Agricultural Sciences and rural Development"
"50028","School of Education"
"48808","School of Business Studies"
"48780","Faculty of Commerce"
"50197","SCHOOL OF ARCHITECTURE & PLANNING"
"52389","MM COLLEGE OF PHARMACY"
"52001","MA Social Innovation and Entrepreneurship"
"50134","School of Banking & Finance"
"51478","Department of Physical Education"
"51583","Management"
"50744","School of Computer and Systems Sciences"
"52358","School of Law"
"48595","School of Physical Science"
"51226","Physical and Material Sciences"
"48831","Faculty of Engineering and Technology"
"49619","Faculty of Applied Sciences and Biotechnology"
"52252","JOURNALISM & MASS COMMUNICATION"
"49941","School of  Gandhian  Thought and Development Studies, Priyadarsini Hills, Kottayam-686560"
"51329","Management"
"49364","School of Wood Technology, Mangattuparamba"
"48364","Pharmacy Practice"
"48982","Education"
"49067","School for Bio-Science & Biotechnology (SBBT)"
"48203","Department of Physical Education"
"51754","Faculty of Mathematics & Computing"
"48904","School of Sciences"
"50504","Institute of Hospitality Management"
"47993","Faculty of Technology"
"51576","Arts"
"51752","Faculty of Earth Sciences"
"47660","School of Planning and Architecture"
"51449","Faculty of Media Studies & Humanities"
"51654","Faculty of Engineering & Science"
"51714","IABM"
"52169","Indian System of Medicine"
"48667","School of Education"
"50346","DIRECTORATE OF DISTANCE EDUCATION"
"49287","ARTS"
"50162","Management"
"50973","Institute of Science"
"49198","EDUCATION"
"49577","Arts"
"48788","MAHARAJA RANJITSINH GAEKWAD INSTITUTE OF DESIGN"
"49963","School of Engineering & Technology"
"50711","ICFAI Business School, Hyderabad (Faculty of Management)"
"51143","Faculty of Pourohitya"
"51533","Commerce Faculty"
"52392","MM COLLEGE OF NURSING"
"48229","Faculty of Pharmacy"
"49978","Department of Rural Management"
"51906","Post Graduate Courses      Faculty of Social & Management Science"
"52110","Pharmacy"
"50305","Faculty of Engineering & Technology"
"50867","School of Business"
"50882","School of Management Studies"
"51456","Humanities and Religious Studies"
"52039","SCHOOL OF SCIENCE AND TECHNOLOGY"
"49241","Horticulture"
"49356","School of Physical Education and Sports Sciences, Mangattuparamba"
"48325","Sangit-Bhavana (Institute of Music, Dance & Drama)"
"49164","School of Film & Mass Communication"
"49554","Faculty of Management"
"49972","College of Renewable Energy and Environment Engineering"
"51020","Faculty of Life Sciences"
"51039","FACULTY OF YOGA"
"48224","Faculty of Technology & Engineering / C. U. Shah College of Engineering & Technology"
"52352","School of Applied Science"
"49503","Amity School of Fashion Design & Technology"
"50568","School of Social Sciences and Languages (SSL)"
"51221","Engineering"
"51909","COLLEGE OF AGRICULTURE,DHARWAD"
"51420","Taalvadya"
"52094","Faculty of Commerce & Management"
"52301","School of Engineering and Systems Sciences"
"51535","Social Science"
"49411","Faculty of Life Sciences and Environment"
"49195","School of Legal Studies"
"49962","School of Nursing"
"50344","ENERGY, ENVIRONMENT AND NATURAL RESOURCES"
"52263","SCHOOL OF MANAGEMENT STUDIES"
"48685","General Folklore"
"50696","National Institute of Technology, Kurukshetra"
"49010","School of Building Sciences"
"49516","Faculty of Agriculture Science & Technology"
"50780","School of Information Sciences"
"47977","School of Social Sciences"
"48668","School of Management"
"50953","School of Social Sciences"
"51689","Prof. Aruna V. Vanikar / IKDRC-ITS School of Paramedical Science"
"51291","KVK,DARBHANGA"
"51781","Faculty of Dentistry"
"52270","Sri Ramachandra Medical College & Research Institute"
"49349","Department of Geography , Payyanur"
"51950","Engineering and Technology"
"52380","FACULTY OF PHARMACY"
"50283","Faculty of Law"
"51106","SCIENCE"
"51474","Department of Physics"
"48716","Faculty of Humanities"
"49622","KSLU Law School"
"49905","Faculty Of Natural Scienes"
"51855","GYAN VIHAR SCHOOL OF PHARMACY"
"49013","School of Applied Sciences"
"52132","NUEPA"
"49159","Makino School of Continuing & Non Formal Education"
"51356","College of Veterinary Science & Animal Husbandry, Bhubaneswar"
"50042","PARAMEDICAL"
"50564","School of Architecture (VSPARC)"
"48671","School of Infrastructure"
"50584","Mathematical Science"
"50669","Faculty of Library and Information Science"
"52241","RKDF Institute of Management"
"49452","School of Management Studies & Commerce"
"51005","Centre for Distance Education"
"50054","UROLOGY"
"50103","School of Life Sciences"
"50170","School of Design"
"51349","College of Horticulture, Chiplima, Sambalpur"
"51536","SCHOOL OF EARTH SCIENCES"
"51071","Faculty of Management Studies"
"51785","Engineering Technology"
"51990","Law Department"
"52098","Faculty of Law"
"52384","Agricultural Engineering"
"48898","School of Vocational Studies"
"50798","University School of Medical & Paramedical Health Sciences"
"49626","Education"
"48142","Arts"
"48237","Faculty of Hotel & Tourism Management"
"49647","Faculty of Law"
"49695","School of Sciences"
"51199","Science"
"49823","SOCIAL SCIENCE"
"51516","School of Applied Sciences"
"48264","School of  Education"
"50240","S.V.U. College of Engineering"
"50946","School of Journalism and Mass Communication"
"52469","School of Agriculture"
"51158","Faculty of Rural Social Sciences"
"51281","KVK,Sheohar"
"49875","Amrita School of Engineering, Bangalore"
"52145","Hotel Management and and Tourism"
"50018","Institute of Engineering & Technology"
"52289","School of Mechanical Engineering"
"50539","School of Journalism & Mass Communication"
"51069","NATIONAL INSTITUTE OF MENTAL HEALTH AND NEURO SCIENCE"
"51122","Faculty of Engineering & Technology"
"52387","MM INSTITUTE OF MANAGEMENT"
"48879","Computer Applications"
"49219","Upshastri"
"49859","Amrita School of Engineering, Coimbatore"
"50468","Arts"
"48682","Surya Kumar Bhuyan School of Social Sciences"
"51705","College of Home Science"
"52164","Homeopathy"
"48215","Faculty of Science / C. U. Shah Institute of Life Sciences"
"49821","ENGINEERING SCIENCES"
"51542","SCHOOL OF COMMERCE AND MANAGEMENT"
"48969","Science & Humanities"
"52185","Computer Science & Engineering"
"48778","Faculty of Education & Psychology"
"49968","Science"
"50820","Fisheries Science"
"51980","Social Science/Arts"
"51479","Rishikul Campus"
"49838","Pharmacy / Nims Institute of Pharmacy"
"50315","Master in Computer Application"
"48649","School of Mechanical Engineering"
"50996","School of Social and Other Sciences"
"52072","Special Centre of Molecular Medicine"
"47942","Special Centres"
"51989","MBBS"
"48353","Faculty of Arts"
"49904","Faculty Of Social Sciences"
"51232","Applied Science And Technology"
"51287","Animal production research institute,PUSA"
"49201","Shridhar School of Engineering and Technology"
"49399","Faculty of Para-Medical Sciences"
"49920","School of Pedagogical Sciences, Priyadarsini Hills, Kottayam-686560"
"51523","SCHOOL OF HUMANITIES & SOCIAL SCIENCE"
"50033","SCIENCE"
"51278","Faculty of Sceince"
"49549","Institute of Distance Education"
"51712","School of Life Sciences"
"51997","MA Youth Empowerment"
"48136","Indian Institute of Science Education and Research, Kolkata"
"49103","School of Humanities & Social Science"
"50488","University PG College, Godavarikhani"
"52421","Agricultural Bio-technology"
"50569","School of Bio Sciences and Technology (SBST)"
"50714","HOME SCIENCE"
"48845","Chitkara Institute of Engineering & Technology"
"49029","Education"
"49790","Institute of  Ophthalmology"
"51284","Faculty of Basic Sciences and Humanities,Pusa"
"51863","Faculty of Life Sciences"
"52238","RKDF Polytechnic Pharmacy"
"50180","Modern Medicine"
"51220","Mass Communication"
"51833","AMITY SCHOOL OF FOREIGN LANGUAGES, KOLKATA"
"52364","Department of Commerce and Management"
"48406","Faculty of Engineering, Technology & Management"
"49071","School for Home Science (SHS)"
"52172","Science"
"51265","School of Studies in Mathematical & Computational Science"
"51460","Economics and Business"
"50142","Education"
"49668","Pure Tamil Dictionary"
"48344","EDUCATION"
"47775","Department of English"
"48522","BASIC SCIENCES & HUMANITIES"
"51678","Medical"
"49025","Visual Art"
"48507","FACUTLY OF ENGG. AND TECHNOLOGY"
"48859","School of Chemical Sciences"
"51391","Faculty of Indian Languages"
"47753","Life Sciences"
"50826","Faculty of Management & Commerce / School of  Hotel Management"
"48781","Faculty of Family & Community Science"
"49176","Nitte University Centre for Science Education & Research"
"49858","University body"
"49939","K.N.Raj Study Centre for Planning and Centre-State Financial Relations"
"47934","Research & Publication"
"49855","Commerce faculty"
"48324","Palli-Samgathana Vibhaga (Institute of Rural Reconstruction)"
"48418","Engineering and Technology"
"51273","School of Studies in Natural Resources"
"51910","COLLEGE OF RURAL HOME SCIENCE"
"51004","Dept. of Publications"
"49665","Faculty of Manuscriptology"
"50074","ANAESTHESIA"
"51025","Institute of Integrated Himalayan Studies"
"51488","PHARMACY"
"49578","Science"
"49682","School of Arts and Design"
"49508","Amity Business School"
"49719","Social Science"
"51181","College of Science and Technology"
"51316","School of Development Studies"
"50004","Faculty of Architecture"
"49734","SOCIAL SCIENCE"
"51759","Maharaja Agrasen School of Basic & Applied Sciences"
"48241","Faculty of Law"
"50660","Social Medicine / Centre for Social Medicine"
"51406","Faculty of Humanities,Physical & Mathematical Sciences"
"50695","Faculty of Arts"
"50958","Shilpa Vidya"
"51067","Science"
"49937","Department of Communication and Journalism"
"52438","School of Vocational Education and Training"
"49092","Social Sciences"
"49424","Commerce & Management"
"52058","School of Environmental Sciences"
"49847","Science"
"48505","FACULTY OF VISUAL AND PERFORMING ARTS"
"49722","Commerce"
"50579","Faculty of Education"
"49322","FACULTY OF LIFE SCIENCE"
"49384","Social Science"
"49563","A. K. Choudhury School of Information Technology"
"51782","Faculty of Nursing"
"48987","Faculty of Computer Application"
"50354","MATHEMATICS"
"51750","Faculty of Design"
"48757","EDUCATION"
"52177","Faculty of Commerce & Management"
"50248","Business Management"
"51299","Arts"
"47947","School of Environment and Sustainable Development"
"49066","School for Education"
"49284","Faculty of Dance"
"51193","Management"
"48359","Akal College of Arts & Social Sciences"
"49630","Science"
"50690","Faculty of Education"
"49826","Medicine / NIMS Medical College & Hospital"
"49947","Arts and Humanities"
"50204","FRESHMAN ENGINEERING"
"51081","Pharmacy"
"47945","School of Social Sciences"
"49335","Mathematical Science"
"50671","Faculty of Mathematical Sciences"
"49628","Fine Arts"
"49804","Centre for Comparative Study of Indian Languages"
"48684","Folk Art Tradition"
"48709","School of Pharmacy"
"49727","Dance"
"50466","LEGAL STUDIES"
"51926","Faculty of Agriculture"
"50020","Faculty of Education"
"50855","College of Basic Sciences"
"51095","School of Agriculture and Rural Development"
"49917","Science and Technology"
"52037","Paramedical"
"52379","FACULTY OF MANAGEMENT & COMMERCE"
"48321","Education Faculty"
"50715","AGRICULTURE ENGINEERING AND TECHNOLOGY"
"48560","Faculty of Pharmacy Education"
"49860","Amrita School of Business, Coimbatore"
"50892","School of History and Tourism Studies"
"49183","School of Inter Disciplinary Studies"
"50543","School of Hospitality Management"
"52255","BASIC & APPLIED SCIENCES"
"48226","Faculty of Commerce and Management(B.V.Patel Institute of Business Management,Computer and Information Technology)"
"50241","S.V.U. College of Commerce, Management & Information Sciences"
"51319","Independent Centres"
"48997","MATS School of Fashion & Interior Designing"
"52260","SCHOOL OF LAW"
"49015","Faculty of Technology"
"52267","Faculty of Commerce & Management"
"48683","Maniram Dewan School of Management"
"51858","GYAN VIHAR SCHOOL OF EDUCATION"
"51292","KVK, Vaishali"
"51403","Department IT"
"49043","Pride"
"48851","Science"
"50624","Fashion Communication"
"51204","FACULTY OF SOCIAL SCIENCE"
"51384","Amity Institute of Laser Technology & Optoelectronics"
"52273","Sri Ramachandra College of Pharmacy"
"49124","School of Social Sciences"
"49868","Amrita School of Medicine, Kochi"
"51422","Swarvadya"
"50884","School of Education"
"48440","Medicine"
"48217","Faculty of Education / Smt. B. V. Shah (Vadi Vihar) B. Ed. College"
"50558","Center for Disaster Mitigation and Management (CDMM)"
"48303","Arts"
"50302","School of Education"
"49921","School of  Letters, Priyadarsini Hills, Kottayam-686560"
"52211","School of Chemical Sciences"
"52328","Mass Communication & Media Technologies"
"48284","School Of Technology"
"50573","Faculty of Science"
"48126","Faculty of Humanities and Social Science"
"51164","Faculty of Dental Surgery"
"48659","School of Management"
"48868","School of Social Sciences"
"50555","School of Advanced Science (SAS)"
"50127","School of Media & Communication"
"49711","Arts"
"51362","Bhagwant College of Education"
"52140","Business Management and Commerce"
"48947","SCHOOL OF FARMACY:"
"51964","Faculty of Management Studies"
"52011","Faculty of Nursing"
"50199","SCHOOL OF FASHION"
"50934","Media, Communication & Design"
"51223","Other Research and Extension Centres"
"51864","Faculty of Earth Sciences"
"49653","College of Veterinary Science"
"51901","Human Resource Development Centre (ASC)"
"51981","College of Agriculture,raichur"
"49638","Institute of Engineering and Technology"
"50084","PHYSICAL AND REHABILITATION MEDICINE"
"50339","ENGLISH AND FOREIGN LANGUAGES"
"50904","FACULTY OF MEDICINE"
"49974","College of Basic Science and Humanities"
"49721","Science"
"50323","School of Humanities and Languages"
"50822","Faculty of Humanities"
"52286","School of Pharmacy"
"49157","Ethelind School of Home Science"
"49785","Women's College, Aligarh"
"50787","Law"
"52186","Design"
"52357","School of Fashion Technology"
"50107","School of Social Sciences and International Studies"
"52038","SCHOOL OF HUMANTIES & SOCIAL SCIENCE"
"48548","Education"
"50026","School of Journalism, Mass Communication & New Media"
"52374","FACULTY OF SCIENCES"
"49119","School of English and Other Foreign Languages"
"51472","Department of Bio-Technology"
"51707","College of Basic Sciences & Humanities"
"48787","INSTITUTE OF FASHION TECHNOLOGY"
"49325","FACULTY OF ART"
"51939","Faculty of Management & Business Studies"
"47981","School of Education"
"51578","Pharmaceutical Sciences"
"52326","Education"
"48860","School of Mathematical Sciences"
"49266","Faculty of Science, Engineering and Technology"
"50000","Management"
"50622","Fashion Design"
"49074","TECHNOLOGY"
"49028","Arts"
"48664","School of Culture"
"52424","Life Sciences"
"49971","College of Agricultural Business Management"
"52207","School of Russian Studies"
"51998","MA Career Counselling"
"48811","School of Dental Sciences"
"49689","School of Professional Studies"
"48883","Engineering"
"49218","Ayurveda"
"49345","Faculty of Arts"
"50675","Faculty of Education"
"51093","School of Education"
"52373","Faculty of Science & Technology (FST)"
"48322","External"
"48949","School Of Engineering and Technology"
"51340","Commerce"
"51357","College of Agriculture, Bhubaneswar"
"51509","HSS"
"48433","GEETANJALI COLLEGE OF PHYSIOTHERAPY"
"49236","Faculty of Science"
"51196","Arts"
"51666","Faculty of Science"
"50925","School of Languages"
"51961","LAW"
"48653","School of Computing"
"52439","Army Community College Unit"
"49951","Management, Human Resources and Commerce"
"50331","School of Social and Behavioral Sciences"
"48597","School of Engineering & Technology (JITM, Paralakhemundi)"
"48940","Faculty Of Arts"
"48179","Institute of Infrastructure, Technology, Research and Management"
"51883","University College of Science"
"50363","Science"
"50684","NIT Raipur"
"52173","Education"
"49394","Engineering"
"49481","Faculty of Commerce & Management Studies"
"51982","Faculty of Vocal Music"
"49094","School of Electrical and Computing Engineering"
"49184","School of Management Studies"
"50038","COMPUTER APPLICATION"
"47770","Institute of Bio-Sciences & Biotechnology"
"49270","Faculty of Arts"
"51695","Department of Information Technology"
"48411","School of Legal Studies"
"49674","Commerce"
"51142","Faculty of Vedanga"
"51769","Management"
"49031","Faculty of Electrical Engineering"
"50294","School of Global Relations"
"50195","SCHOOL OF MEDICAL & ALLIED SCIENCES"
"49460","Arts"
"52437","Student Support Service Centre"
"48189","School of Management"
"48925","SCHOOL OF ENGINEERING & TECHNOLOGY"
"51028","FACULTY OF DENTAL SCIENCE"
"51476","School of Management Sciences"
"51524","SCHOOL OF ENGINEERING"
"49690","Agriculture"
"51261","Agricultural Engineering"
"51508","ME"
"52006","Faculty of Islamic Studies and Social Sciences"
"50535","Faculty of Poultry Science"
"51813","Swami Vivekanada School of Library Sciences"
"51118","Faculty of Medical Sciences"
"52160","Pharmacy"
"49507","Amity System of Communication Enhancement  and Transformation"
"50330","School of Enginering"
"52366","Faculty of Engineering & Technology"
"48070","Faculty of Science and Technology"
"50872","Fine Arts & Music"
"49616","IManagement and Commerce"
"50320","College of Forestry"
"50857","Dr G C Negi College of Veterinary and Animal Sciences"
"50666","LAW"
"51862","Gyan Vihar School of Agriculture"
"52296","School of Vedic Sciences"
"48044","Faculty of Humanities"
"51043","Commerce  and  Business"
"49009","School of Mechanical Sciences"
"49333","INSTITUTE OF HOME SCIENCE, AGRA"
"50891","School of social science"
"51395","Faculty of Arts"
"49361","School of Information Science & Technology, Mangattuparamba"
"50030","School of Humanities & Languages"
"51505","MATH"
"52116","Social Sciences"
"48339","Faculty of Pharmacy"
"51029","FACULTY OF LAW"
"49314","University Institute of Pharma Sciences"
"50247","Arts"
"48417","School of Life Sciences"
"51387","Amity School of Engineering & Technology"
"50794","Commerce"
"52199","School of Communication Studies"
"48438","Education"
"49538","School Of Economics"
"50719","Ph.D. (Agriculture) Foreigners"
"50935","Humanities & Social Sciences"
"52435","Library and Documentation Division"
"50689","Faculty of Design and Fine Arts"
"48212","Faculty of Education / VBT's Post Graduate Institute of Education"
"50868","Law"
"47983","Institute of Research & Development"
"51337","Self finance Courses"
"51307","Director's Office"
"50832","Faculty of Arts & Law / School  of  Humanities & Social Sciences"
"52054","Faculty of Education"
"48351","Faculty of Education"
"49381","School of Visual and Fine Arts, Payyanur"
"49670","Faculty of Science"
"51697","Department of Management Studies"
"52251","SCHOOL OF COMPUTER & INFORMATION SCIENCE"
"47787","Faculty of Language and Literature"
"51937","Faculty of Arts"
"49509","Amity Institute of Biotechnology"
"51753","Faculty of Humanities"
"48726","School of Social Sciences"
"48253","Institute of Diploma Studies"
"49701","Science and Humanities"
"49780","School of Education"
"50534","Veterinary Faculty"
"51682","School of Hospitality, Tourism and Travel"
"52087","Management Studies"
"48646","Centre of Education"
"50578","Faculty of Technical, Vocational Education and Skill Training"
"50592","Kishtwar Campus"
"50742","Seedling School of Nursing"
"48503","FACULTY OF EDUCATION"
"49463","Education and Physical Education"
"48761","COMMERCE"
"52046","Faculty of Computer Science & Application"
"51075","Faculty of Humanities and Social Sciences"
"51779","Social Work"
"51053","Faculty of Science"
"50954","School of Health and Environmental Science"
"49329","K.M HINDI INSTITUTE AGRA"
"49822","LAW"
"50225","Faculty of Home Science"
"50187","Faculty of Social Work"
"51889","School of Life Sciences"
"51995","Social Science"
"49286","Faculty of Arts"
"52399","Faculty of Humanities & Social Science"
"48793","Veterinary Science and Animal Husbandry"
"49997","Pharmaceutical Science & Technology"
"51573","Faculty of Management"
"48553","IUN"
"50035","COMMERCE"
"51353","College of Basic Science & Humanities, Bhubaneswar"
"48403","Nil"
"51918","Indian Institute of Information Technology,Hamirpur (H.P)"
"50209","CIVIL ENGINEERING"
"48390","Faculty of Commerce and Management Studies"
"51871","UNIVERSITY COLLEGE OF ARTS & SOCIAL SCIENCES"
"49828","Paramedical Science & Technology / Nims College of Paramedical Technology"
"51710","Faculty of Architecture and Design"
"48714","Engineering & Technology"
"51209","School of Humanities"
"48211","Faculty of Technology & Engineering / C. U. Shah Technical Institute of Diploma Studies"
"50580","Science"
"51806","Deshabandhu Chitta Ranjan School of Legal studies"
"49101","Veda & Vedanga"
"48861","School of Physical Sciences"
"52159","Science and Humanities"
"49140","Faculty of Commerce"
"51383","Amity School of Economics"
"51999","MA Development Practice"
"48812","School of Basic Sciences & Research"
"49776","School of Engineering & Technology"
"48412","School of Business Studies"
"49003","MATS School of Law"
"49109","School of Law"
"49274","Science"
"50351","SOCIAL SCIENCES"
"50505","Institute of Nursing"
"48981","Science"
"50023","School of Physical & Material Sciences"
"50096","School of Management"
"51936","Faculty of Law"
"52108","Commerce"
"48864","School of Environmental and Earth Sciences"
"51327","Social Science"
"51680","School of Humanities, Social Science and Fine Arts"
"48601","Faculty of Science"
"50697","Faculty of Law"
"49041","Faculty of Mechanical Engineering"
"47757","Social Sciences"
"48712","Faculty Council for P.G. Studies in Arts, Commerce, Law,Fine Arts, Music"
"52381","FACULTY OF HUMANITIES"
"48906","School of Agriculture and Developmental Studies"
"49931","Advanced Centre of Environmental Studies and Sustainable Development"
"48083","Education"
"48980","Directorate of distance Education"
"52401","Faculty of Research & Development"
"50007","Faculty of Management Studies"
"52052","faculty of Agriculture"
"49121","School of Commerce"
"49231","FACULTY OF MANAGEMENT"
"48202","External  Students"
"51280","KVK, Muzaffarpur"
"51531","Engineering & Technology"
"48648","Centre of Extension Services"
"48877","Department of Mass Communication and Journalism"
"48938","Faculty Of Agriculture"
"50801","University School of Environment Management"
"51866","Faculty of Human and Social Sciences"
"49652","College of Fisheries"
"50803","University School of Mass Communication"
"51582","Medicine and Health"
"47923","Faculty of Health and Wellness"
"51693","Department of Applied Engineering"
"51983","Faculty of instruments"
"50829","Faculty of Science/ School of Basic Sciences"
"49938","School of  Social Sciences, Pullarikunnu Maloosserry, Kottayam-686041"
"50627","Fashion & Lifestyle Accessories"
"52176","Faculty of science"
"52327","Cultural Studies"
"49877","Amrita School of Arts and Sciences, Mysore"
"51698","Department of Biotechnology"
"49065","School for Legal Studies (SLS)"
"50321","College of Horticulture"
"48508","FACULTY OF LIFE SCIENCE"
"50906","Faculty of Ocean Engineering  / School of Ocean Science and  Underwater Technology"
"51946","Faculty of Religious Studies"
"47918","Faculty of Commerce and Management"
"49459","Commerce"
"51233","Commerce and Management Studies"
"48504","FACULTY OF SOCIAL SCIENCE"
"52482","Mahatma Gandhi Medical College and Hospital"
"49223","B_Ed"
"49901","D.Y.PATIL MEDICAL COLLEGE"
"49936","School of Computer Sciences, Priyadarsini Hills,Kottayam-686560"
"52393","MM INSTITUTE OF PHYSIOTHERAPY & REHABILITATION"
"48849","Chitkara Business School"
"49235","FACULTY OF COMPUTER SCIENCE"
"51077","Faculty of Natural Sciences"
"50113","School of Mathematical SciencesMathematics"
"50337","3. 3. SCHOOL OF NATURAL AND APPLIED SCIENCES"
"51309","School of Habitat Studies"
"49393","Law"
"48391","Faculty of Laws"
"50064","BIOSTATISTICS"
"49732","ARTS"
"48563","Faculty of  Medicine"
"47958","MEDICINE"
"48661","School of Engineering & Technology"
"48593","Department of M.B.A."
"51730","SCHOOL OF LANGUAGES AND LITERATURE"
"52189","Arts"
"52143","Engineering and Technology"
"51852","Arni School of Basic Sciences"
"48413","School of Languages"
"48463","Faculty of Social Sciences"
"50183","Life Sciences"
"50470","Faculty of Veterinary Science"
"50574","Faculty of Computeronics"
"51425","College of Biotechnology"
"52268","Faculty of Engineering And Technology"
"52042","SCHOOL OF CONTINUING EDUCATION"
"49846","Commerce and Management Studies"
"50335","1. SCHOOL OF ARTS & HUMANITIES"
"49642","Faculty of Arts"
"49714","School of Engineering and Research"
"48677","School of Mechanical Sciences"
"50048","COMMERCE & MANAGEMENT"
"50959","Hetu and Adhyatma"
"49330","INSTITUTE OF ENGINEERING & TECHNOLOGY, AGRA"
"49535","School of social sciences"
"51487","PHYSICAL SCIENCES"
"50015","Technology"
"48192","School of Pharmaceutical Sciences"
"50655","Medical / Rural Medical College"
"50848","Faculty of English and Communication"
"51959","EDUCATION"
"51841","FACULTY OF PHYSICAL EDUCATION"
"48579","School of Applied Sciences"
"49883","Invertis Institute of Computer Application"
"51277","Faculty of Management"
"52221","School of Education"
"50203","SCHOOL OF HUMANITIES"
"48598","School of Vocational Education & Training"
"51463","Languages"
"52272","Sri Ramachandra College of Physiotherapy"
"48120","Faculty of Business Management"
"49035","Faculty of Architecture"
"51411","Faculty of Languages"
"50776","School of Research & Innovation"
"48077","POST GRADUATE COUNCIL"
"48537","Faculty of Indian Religion, Philosophy and Culture"
"50749","School of Languages, Literature and Society"
"48693","Distance Education"
"48312","K.M Shah Dental College & Hospital"
"51126","Sanskrit Grammar"
"52146","Agriculture and Life Sciences"
"50182","Physiotherapy"
"48188","Engineering &Technology"
"50316","Integrated M.Sc.(5 yrs)"
"50685","Faculty of Sciences"
"51318","Tuljapur Campus"
"49856","Science faculty"
"48360","Akal College of Health & Allied Sciences"
"48361","Akal College of Education"
"51728","School of Law and Governance"
"50702","Faculty of Education & Physical Education"
"52404","Faculty of Agriculture"
"51663","Faculty of Social Science"
"48942","Faculty Of Rural Development and Business Management"
"50165","School of Liberal Studies"
"48799","Engineering"
"52044","Faculty of Commerce"
"49506","Amity Institute of Information Technology"
"51189","SCHOOL OF DESIGN"
"51113","Commerce"
"51715","Home Science"
"51789","Agriculture"
"52419","Horticulture"
"49453","School of Hotel & Catering Management"
"51452","Physical Planning and Architecture"
"50988","School of Social Sciences"
"49189","School of Communications"
"49704","Medicine and Health Sciences"
"50721","P.G.Diploma"
"51716","Agriculture"
"49574","SCHOOL OF PLANNING AND ARCHITECTURE, BHOPAL"
"51843","FACULTY OF SOCIAL SCIENCE"
"49686","School of Energy Environmental and Earth Sciences"
"50643","Amity School of Communications"
"49805","Faculty of Law"
"49055","SCHOOL OF INFRASTRUCTURE"
"48291","Polytechnic in Home Science- Amreli"
"48933","School of Architecture and Planning (SAP)"
"51227","Biological Science"
"52193","EDUCATION"
"50985","Science"
"52288","School of Electronics & Electrical Engg."
"51651","Faculty of Humanities & Social Sciences"
"51966","Faculty of Library and Information Sciences"
"52319","Information Technology"
"49163","School of Basic Sciences"
"48869","School of Languages"
"50807","University School of Biotechnology"
"50964","JNTUA College of Engineering, Ananthapuramu"
"51500","Center of Excellence - Biologically Inspired Systems Science"
"52194","PHYSICAL EDUCATION"
"49038","Faculty of Medical Sciences"
"49802","Institute of Persian Research"
"49983","Department of Psychology"
"50586","Social Science"
"52481","School of Historical Studies(SHS)"
"48368","Biotechnology"
"50145","Faculty of Sciences"
"50340","PHYSICS"
"49730","SCIENCE"
"50090","RADIODIAGNOSIS & IMAGING"
"48973","Electrical Sciences"
"52456","School of Health Sciences"
"48214","Faculty of Law / C. U. Shah College of Law"
"49334","Law"
"51042","Education"
"48515","Engineering and Technology"
"49258","Information Technology & Computer Applications"
"48409","School of Education"
"49949","Engineering and Technology"
"49817","LIFE SCIENCES"
"50819","Post Harvest Management"
"51900","School of Social Sciences"
"51375","Amity Medical School"
"51526","National Institute of Technology , Hamirpur (H.P)"
