"institution_id","standalone_institution_name","state_name","state_body_type","level","programme","discipline_group_category","discipline_group","discipline","course_type","study_year","category","general_total","general_females","sc_total","sc_females","st_total","st_females","obc_total","obc_females","total_persons","total_females"
"14842","GOVERNMENT POLYTECHNIC, JANGAREDDYGUDEM","Andhra Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","CIVIL ENGINEERING","General","1","Christians","0","0","0","0","0","0","1","0","1","0"
"4128","MAHESHWARI SCHOOL OF NURSING GADAG","Karnataka","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","NURSING","Self Financing","2","Christians","1","1","0","0","0","0","0","0","1","1"
"4128","MAHESHWARI SCHOOL OF NURSING GADAG","Karnataka","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","NURSING","Self Financing","1","Christians","0","0","0","0","0","0","1","1","1","1"
"4238","S D M INSTITUTE OF NURSING SCIENCES DHARWAD","Karnataka","Nursing","Diploma","Diploma-Diploma","Medical Science","Nursing","DGNM","Self Financing","1","Jains","0","0","0","0","0","0","1","0","1","0"
"4238","S D M INSTITUTE OF NURSING SCIENCES DHARWAD","Karnataka","Nursing","Diploma","Diploma-Diploma","Medical Science","Nursing","DGNM","Self Financing","1","Christians","0","0","0","0","0","0","1","1","1","1"
"1475","CARMEL POLYTECHNIC COLLEGE","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Automobile Engineering","Self Financing","2","Christians","22","0","0","0","0","0","0","0","22","0"
"1475","CARMEL POLYTECHNIC COLLEGE","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Automobile Engineering","Self Financing","1","Christians","18","0","0","0","0","0","4","0","22","0"
"1475","CARMEL POLYTECHNIC COLLEGE","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Automobile Engineering","Self Financing","3","Christians","26","0","0","0","0","0","0","0","26","0"
"1475","CARMEL POLYTECHNIC COLLEGE","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Mechanical Engineering","General","3","Christians","22","0","0","0","0","0","2","0","24","0"
"1475","CARMEL POLYTECHNIC COLLEGE","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Mechanical Engineering","General","1","Christians","11","0","0","0","0","0","3","0","14","0"
"1475","CARMEL POLYTECHNIC COLLEGE","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Mechanical Engineering","General","2","Christians","26","0","0","0","0","0","2","0","28","0"
"1475","CARMEL POLYTECHNIC COLLEGE","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","Electrical Enginnering","General","2","Christians","26","4","0","0","0","0","0","0","26","4"
"1475","CARMEL POLYTECHNIC COLLEGE","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","Electrical Enginnering","General","3","Christians","10","0","0","0","0","0","0","0","10","0"
"1475","CARMEL POLYTECHNIC COLLEGE","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","Electrical Enginnering","General","1","Christians","18","4","0","0","0","0","0","0","18","4"
"1475","CARMEL POLYTECHNIC COLLEGE","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","Electronics Enginneering","Self Financing","1","Christians","14","3","0","0","0","0","2","0","16","3"
"1475","CARMEL POLYTECHNIC COLLEGE","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","Electronics Enginneering","Self Financing","2","Christians","19","1","0","0","0","0","0","0","19","1"
"1475","CARMEL POLYTECHNIC COLLEGE","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","Electronics Enginneering","Self Financing","3","Christians","14","12","0","0","0","0","0","0","14","12"
"1475","CARMEL POLYTECHNIC COLLEGE","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","Civil Engineering","General","2","Christians","31","24","0","0","0","0","0","0","31","24"
"1475","CARMEL POLYTECHNIC COLLEGE","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","Civil Engineering","General","3","Christians","14","6","0","0","0","0","0","0","14","6"
"1475","CARMEL POLYTECHNIC COLLEGE","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","Civil Engineering","General","1","Christians","16","7","0","0","0","0","0","0","16","7"
"1475","CARMEL POLYTECHNIC COLLEGE","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","Computer Engineering","Self Financing","1","Christians","19","2","0","0","0","0","0","0","19","2"
"1475","CARMEL POLYTECHNIC COLLEGE","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","Computer Engineering","Self Financing","2","Christians","12","4","0","0","0","0","0","0","12","4"
"1475","CARMEL POLYTECHNIC COLLEGE","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","Computer Engineering","Self Financing","3","Christians","14","11","0","0","0","0","0","0","14","11"
"1509","GOVT. POLYTECHNIC COLLEGE PURAPPUZHA","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Information Technology","Information Technology","General","3","Christians","7","1","0","0","0","0","0","0","7","1"
"1509","GOVT. POLYTECHNIC COLLEGE PURAPPUZHA","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Information Technology","Information Technology","General","2","Christians","5","0","0","0","0","0","0","0","5","0"
"1509","GOVT. POLYTECHNIC COLLEGE PURAPPUZHA","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Information Technology","Information Technology","General","1","Christians","6","3","0","0","0","0","0","0","6","3"
"1509","GOVT. POLYTECHNIC COLLEGE PURAPPUZHA","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","Computer Engineering","General","3","Christians","7","2","0","0","0","0","0","0","7","2"
"1509","GOVT. POLYTECHNIC COLLEGE PURAPPUZHA","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","Computer Engineering","General","2","Christians","5","0","0","0","0","0","0","0","5","0"
"1509","GOVT. POLYTECHNIC COLLEGE PURAPPUZHA","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","Computer Engineering","General","1","Christians","6","4","0","0","0","0","0","0","6","4"
"1496","GOVERNMENT POLYTECHNIC COLLEGE VENNIKULAM","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","Computer","General","3","Christians","9","4","0","0","0","0","5","1","14","5"
"1496","GOVERNMENT POLYTECHNIC COLLEGE VENNIKULAM","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","Computer","General","2","Christians","5","2","0","0","0","0","4","1","9","3"
"1496","GOVERNMENT POLYTECHNIC COLLEGE VENNIKULAM","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","Computer","General","1","Christians","7","1","0","0","0","0","1","1","8","2"
"1496","GOVERNMENT POLYTECHNIC COLLEGE VENNIKULAM","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","Electronics","General","3","Christians","15","0","0","0","0","0","3","0","18","0"
"1496","GOVERNMENT POLYTECHNIC COLLEGE VENNIKULAM","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","Electronics","General","2","Christians","4","1","0","0","0","0","0","0","4","1"
"1496","GOVERNMENT POLYTECHNIC COLLEGE VENNIKULAM","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","Electronics","General","1","Christians","7","0","0","0","0","0","4","1","11","1"
"1496","GOVERNMENT POLYTECHNIC COLLEGE VENNIKULAM","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","Civil","General","3","Christians","1","0","0","0","0","0","1","1","2","1"
"1496","GOVERNMENT POLYTECHNIC COLLEGE VENNIKULAM","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","Civil","General","2","Christians","2","1","0","0","0","0","6","1","8","2"
"1496","GOVERNMENT POLYTECHNIC COLLEGE VENNIKULAM","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","Civil","General","1","Christians","8","1","0","0","0","0","1","0","9","1"
"1496","GOVERNMENT POLYTECHNIC COLLEGE VENNIKULAM","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Automobile","General","3","Christians","6","0","0","0","0","0","0","0","6","0"
"1496","GOVERNMENT POLYTECHNIC COLLEGE VENNIKULAM","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Automobile","General","2","Christians","4","0","0","0","0","0","1","0","5","0"
"1496","GOVERNMENT POLYTECHNIC COLLEGE VENNIKULAM","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Automobile","General","1","Christians","6","0","0","0","0","0","3","0","9","0"
"10881","BIRLA INSTITUTE OF TECHNOLOGY KOLKATA","West Bengal","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECHANICAL ENGG","General","3","Christians","1","0","0","0","0","0","0","0","1","0"
"2597","GOVERNMENT WOMAN POLYTECHNIC COLLEGE, JAIPUR","Rajasthan","Technical/Polytechnic","Diploma","Diploma-Diploma","Commerce","Commerce","Commercial Arts","General","3","Jains","3","3","0","0","0","0","0","0","3","3"
"2597","GOVERNMENT WOMAN POLYTECHNIC COLLEGE, JAIPUR","Rajasthan","Technical/Polytechnic","Diploma","Diploma-Diploma","Commerce","Commerce","Commercial Arts","General","2","Jains","2","2","0","0","0","0","0","0","2","2"
"2597","GOVERNMENT WOMAN POLYTECHNIC COLLEGE, JAIPUR","Rajasthan","Technical/Polytechnic","Diploma","Diploma-Diploma","Commerce","Commerce","Commercial Arts","General","1","Jains","3","3","0","0","0","0","0","0","3","3"
"2597","GOVERNMENT WOMAN POLYTECHNIC COLLEGE, JAIPUR","Rajasthan","Technical/Polytechnic","Diploma","Diploma-Diploma","Management","Other Management","Modern Office Management","General","3","Jains","1","1","0","0","0","0","0","0","1","1"
"2597","GOVERNMENT WOMAN POLYTECHNIC COLLEGE, JAIPUR","Rajasthan","Technical/Polytechnic","Diploma","Diploma-Diploma","Management","Other Management","Modern Office Management","General","2","Jains","1","1","0","0","0","0","0","0","1","1"
"2597","GOVERNMENT WOMAN POLYTECHNIC COLLEGE, JAIPUR","Rajasthan","Technical/Polytechnic","Diploma","Diploma-Diploma","Management","Other Management","Modern Office Management","General","1","Jains","1","1","0","0","0","0","0","0","1","1"
"2597","GOVERNMENT WOMAN POLYTECHNIC COLLEGE, JAIPUR","Rajasthan","Technical/Polytechnic","Diploma","Diploma-Diploma","Design","Design","Costume Design & Dress making","General","3","Jains","4","4","0","0","0","0","0","0","4","4"
"2597","GOVERNMENT WOMAN POLYTECHNIC COLLEGE, JAIPUR","Rajasthan","Technical/Polytechnic","Diploma","Diploma-Diploma","Design","Design","Costume Design & Dress making","General","2","Jains","6","6","0","0","0","0","0","0","6","6"
"2597","GOVERNMENT WOMAN POLYTECHNIC COLLEGE, JAIPUR","Rajasthan","Technical/Polytechnic","Diploma","Diploma-Diploma","Design","Design","Costume Design & Dress making","General","1","Jains","2","2","0","0","0","0","0","0","2","2"
"2597","GOVERNMENT WOMAN POLYTECHNIC COLLEGE, JAIPUR","Rajasthan","Technical/Polytechnic","Diploma","Diploma-Diploma","Design","Design","Textile Design","General","3","Jains","1","1","0","0","0","0","0","0","1","1"
"2597","GOVERNMENT WOMAN POLYTECHNIC COLLEGE, JAIPUR","Rajasthan","Technical/Polytechnic","Diploma","Diploma-Diploma","Design","Design","Textile Design","General","2","Jains","1","1","0","0","0","0","0","0","1","1"
"2597","GOVERNMENT WOMAN POLYTECHNIC COLLEGE, JAIPUR","Rajasthan","Technical/Polytechnic","Diploma","Diploma-Diploma","Design","Design","Textile Design","General","1","Jains","3","3","0","0","0","0","0","0","3","3"
"2597","GOVERNMENT WOMAN POLYTECHNIC COLLEGE, JAIPUR","Rajasthan","Technical/Polytechnic","Diploma","Diploma-Diploma","Fashion Technology","Fashion Technology","Beauty Culture","General","2","Jains","1","1","0","0","0","0","0","0","1","1"
"2597","GOVERNMENT WOMAN POLYTECHNIC COLLEGE, JAIPUR","Rajasthan","Technical/Polytechnic","Diploma","Diploma-Diploma","Fashion Technology","Fashion Technology","Beauty Culture","General","1","Jains","1","1","0","0","0","0","0","0","1","1"
"15308","RUDRA GROUP OF INSTITUTIONS","Uttar Pradesh","PGDM Institutes","PG Diploma","PG Diploma-Post Graduate Diploma","Management","Business Management","Business","Self Financing","1","Jains","1","1","0","0","0","0","0","0","1","1"
"8868","INDIAN INSTITUTE OF MANAGEMENT, RAIPUR","Chhatisgarh","Institutes under Ministries","PG Diploma","PG Diploma-Post Graduate Diploma","Management","Other Management","Management","General","2","Jains","4","1","0","0","0","0","0","0","4","1"
"8868","INDIAN INSTITUTE OF MANAGEMENT, RAIPUR","Chhatisgarh","Institutes under Ministries","PG Diploma","PG Diploma-Post Graduate Diploma","Management","Other Management","Management","General","2","Christians","3","1","0","0","4","1","1","0","8","2"
"8868","INDIAN INSTITUTE OF MANAGEMENT, RAIPUR","Chhatisgarh","Institutes under Ministries","PG Diploma","PG Diploma-Post Graduate Diploma","Management","Other Management","Management","General","2","Buddhists","0","0","1","0","0","0","0","0","1","0"
"8868","INDIAN INSTITUTE OF MANAGEMENT, RAIPUR","Chhatisgarh","Institutes under Ministries","PG Diploma","PG Diploma-Post Graduate Diploma","Management","Other Management","Management","General","2","Sikhs","1","0","0","0","0","0","0","0","1","0"
"8868","INDIAN INSTITUTE OF MANAGEMENT, RAIPUR","Chhatisgarh","Institutes under Ministries","PG Diploma","PG Diploma-Post Graduate Diploma","Management","Other Management","Management","General","1","Jains","2","0","0","0","0","0","0","0","2","0"
"8868","INDIAN INSTITUTE OF MANAGEMENT, RAIPUR","Chhatisgarh","Institutes under Ministries","PG Diploma","PG Diploma-Post Graduate Diploma","Management","Other Management","Management","General","1","Christians","0","0","0","0","2","0","2","2","4","2"
"8868","INDIAN INSTITUTE OF MANAGEMENT, RAIPUR","Chhatisgarh","Institutes under Ministries","PG Diploma","PG Diploma-Post Graduate Diploma","Management","Other Management","Management","General","1","Buddhists","0","0","2","1","1","0","0","0","3","1"
"8868","INDIAN INSTITUTE OF MANAGEMENT, RAIPUR","Chhatisgarh","Institutes under Ministries","Ph.D.","Ph.D.-Doctor of Philosophy","Area Studies","Area Studies","Management","General","","Sikhs","1","1","0","0","0","0","0","0","1","1"
"1478","GOVERNMENT POLYTECHNIC COLLEGE ADOOR","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Architecture","Architecture","General","3","Christians","5","0","0","0","0","0","0","0","5","0"
"1478","GOVERNMENT POLYTECHNIC COLLEGE ADOOR","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Architecture","Architecture","General","2","Christians","6","1","0","0","0","0","1","1","7","2"
"1478","GOVERNMENT POLYTECHNIC COLLEGE ADOOR","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Architecture","Architecture","General","1","Christians","7","3","0","0","0","0","6","1","13","4"
"1478","GOVERNMENT POLYTECHNIC COLLEGE ADOOR","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Other Engineering & Technology","Polymer Technology","General","3","Christians","1","0","0","0","0","0","0","0","1","0"
"1478","GOVERNMENT POLYTECHNIC COLLEGE ADOOR","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Other Engineering & Technology","Polymer Technology","General","2","Christians","2","0","0","0","0","0","0","0","2","0"
"1478","GOVERNMENT POLYTECHNIC COLLEGE ADOOR","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Other Engineering & Technology","Polymer Technology","General","1","Christians","7","0","0","0","0","0","4","0","11","0"
"1478","GOVERNMENT POLYTECHNIC COLLEGE ADOOR","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Mechanical Engineering","General","3","Christians","14","0","0","0","0","0","0","0","14","0"
"1478","GOVERNMENT POLYTECHNIC COLLEGE ADOOR","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Mechanical Engineering","General","2","Christians","10","0","0","0","0","0","1","0","11","0"
"1478","GOVERNMENT POLYTECHNIC COLLEGE ADOOR","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Mechanical Engineering","General","1","Christians","5","0","0","0","0","0","5","0","10","0"
"15363","Government Polytechnic College,Pulwama","Jammu and Kashmir","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","Civil Engineering","Both","2","Sikhs","1","1","0","0","0","0","0","0","1","1"
"15363","Government Polytechnic College,Pulwama","Jammu and Kashmir","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","Civil Engineering","Both","1","Sikhs","1","1","0","0","0","0","0","0","1","1"
"15363","Government Polytechnic College,Pulwama","Jammu and Kashmir","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","Civil Engineering","Both","1","Sikhs","2","0","0","0","0","0","1","0","3","0"
"15363","Government Polytechnic College,Pulwama","Jammu and Kashmir","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","Electrical Engineering","Both","2","Sikhs","1","0","0","0","0","0","0","0","1","0"
"15363","Government Polytechnic College,Pulwama","Jammu and Kashmir","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","Electrical Engineering","Both","1","Sikhs","1","0","0","0","0","0","1","1","2","1"
"15363","Government Polytechnic College,Pulwama","Jammu and Kashmir","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Mechanical Engineering","Both","1","Sikhs","1","0","0","0","0","0","0","0","1","0"
"3549","MARIYAMMA SCHOOL OF NURSING HYDERABAD","Telangana","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","Nursing","Both","1","Christians","7","6","0","0","0","0","0","0","7","6"
"4941","GURU GOBIND SINGH NURSING TRAINING CENTRE AMRITSAR","Punjab","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","NURSING","General","1","Sikhs","12","12","0","0","0","0","0","0","12","12"
"4941","GURU GOBIND SINGH NURSING TRAINING CENTRE AMRITSAR","Punjab","Nursing","Diploma","A.N.M.-Auxiliary Nurse & Midwife","Medical Science","Nursing","NURSING","General","2","Sikhs","3","3","0","0","0","0","0","0","3","3"
"1508","GOVT. POLYTECHNIC COLLEGE PERUMBAVOOR","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","MECHANICAL","General","3","Christians","1","0","0","0","0","0","0","0","1","0"
"1486","GOVERNMENT POLYTECHNIC COLLEGE MEENANGADI","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","Civil Engineering","General","3","Christians","6","3","0","0","0","0","2","1","8","4"
"1486","GOVERNMENT POLYTECHNIC COLLEGE MEENANGADI","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","Civil Engineering","General","2","Christians","6","2","1","1","0","0","1","0","8","3"
"1486","GOVERNMENT POLYTECHNIC COLLEGE MEENANGADI","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","Civil Engineering","General","1","Christians","4","1","1","0","0","0","1","0","6","1"
"1486","GOVERNMENT POLYTECHNIC COLLEGE MEENANGADI","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","Civil Engineering","General","1","Jains","1","1","0","0","0","0","0","0","1","1"
"1486","GOVERNMENT POLYTECHNIC COLLEGE MEENANGADI","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Mechanical Engineering","General","3","Christians","16","1","0","0","0","0","3","0","19","1"
"1486","GOVERNMENT POLYTECHNIC COLLEGE MEENANGADI","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Mechanical Engineering","General","2","Christians","7","1","1","0","0","0","2","1","10","2"
"1486","GOVERNMENT POLYTECHNIC COLLEGE MEENANGADI","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","Mechanical Engineering","General","1","Christians","12","0","1","0","0","0","2","0","15","0"
"1486","GOVERNMENT POLYTECHNIC COLLEGE MEENANGADI","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","Electrical Engineering","General","3","Christians","16","1","0","0","0","0","1","0","17","1"
"1486","GOVERNMENT POLYTECHNIC COLLEGE MEENANGADI","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","Electrical Engineering","General","2","Christians","10","0","0","0","0","0","1","1","11","1"
"1486","GOVERNMENT POLYTECHNIC COLLEGE MEENANGADI","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","Electrical Engineering","General","1","Christians","12","0","1","0","0","0","9","1","22","1"
"1486","GOVERNMENT POLYTECHNIC COLLEGE MEENANGADI","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","Electronics Engineering","General","3","Christians","9","1","0","0","0","0","1","0","10","1"
"1486","GOVERNMENT POLYTECHNIC COLLEGE MEENANGADI","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","Electronics Engineering","General","2","Christians","13","4","0","0","0","0","1","1","14","5"
"1486","GOVERNMENT POLYTECHNIC COLLEGE MEENANGADI","Kerala","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electronics Engineering","Electronics Engineering","General","1","Christians","10","2","0","0","1","0","0","0","11","2"
"1572","GOVT.POLYTECHNIC COLLEGE KHURAI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","Civil","General","3","Jains","2","1","0","0","0","0","0","0","2","1"
"1572","GOVT.POLYTECHNIC COLLEGE KHURAI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","mech","General","3","Jains","1","1","0","0","0","0","0","0","1","1"
"1572","GOVT.POLYTECHNIC COLLEGE KHURAI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Mechanical Engineering","mech","General","2","Jains","1","0","0","0","0","0","0","0","1","0"
"1572","GOVT.POLYTECHNIC COLLEGE KHURAI","Madhya Pradesh","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","elect","General","3","Jains","1","0","0","0","0","0","0","0","1","0"
"4919","CHARANJIT SINGH MEMORIAL INSTITUE OF NURSING EDUCATION ROPAR","Punjab","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","GNM","Self Financing","4","Sikhs","3","3","2","2","0","0","1","1","6","6"
"4919","CHARANJIT SINGH MEMORIAL INSTITUE OF NURSING EDUCATION ROPAR","Punjab","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","GNM","Self Financing","3","Christians","0","0","1","1","0","0","0","0","1","1"
"4919","CHARANJIT SINGH MEMORIAL INSTITUE OF NURSING EDUCATION ROPAR","Punjab","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","GNM","Self Financing","3","Sikhs","5","5","10","10","0","0","1","1","16","16"
"4919","CHARANJIT SINGH MEMORIAL INSTITUE OF NURSING EDUCATION ROPAR","Punjab","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","GNM","Self Financing","2","Christians","0","0","0","0","0","0","2","2","2","2"
"4919","CHARANJIT SINGH MEMORIAL INSTITUE OF NURSING EDUCATION ROPAR","Punjab","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","GNM","Self Financing","2","Sikhs","3","3","16","16","0","0","1","1","20","20"
"4919","CHARANJIT SINGH MEMORIAL INSTITUE OF NURSING EDUCATION ROPAR","Punjab","Nursing","Diploma","G.N.M.-General Nursing & Midwifery","Medical Science","Nursing","GNM","Self Financing","1","Sikhs","2","2","17","17","0","0","2","2","21","21"
"2522","THAPAR POLYTECHNIC, PATIALA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Information Technology","IT","Self Financing","3","Sikhs","13","2","1","1","0","0","0","0","14","3"
"2522","THAPAR POLYTECHNIC, PATIALA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Information Technology","IT","Self Financing","2","Sikhs","10","0","0","0","0","0","0","0","10","0"
"2522","THAPAR POLYTECHNIC, PATIALA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Information Technology","IT","Self Financing","1","Sikhs","4","0","0","0","0","0","0","0","4","0"
"2522","THAPAR POLYTECHNIC, PATIALA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","COMP","Self Financing","3","Sikhs","35","8","11","4","0","0","9","1","55","13"
"2522","THAPAR POLYTECHNIC, PATIALA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","COMP","Self Financing","2","Sikhs","28","9","13","5","0","0","6","0","47","14"
"2522","THAPAR POLYTECHNIC, PATIALA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Computer Engineering","COMP","Self Financing","1","Sikhs","23","3","14","4","0","0","9","2","46","9"
"2522","THAPAR POLYTECHNIC, PATIALA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","ELECT","General","3","Sikhs","14","2","6","1","0","0","3","0","23","3"
"2522","THAPAR POLYTECHNIC, PATIALA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","ELECT","General","2","Sikhs","16","0","12","0","0","0","4","1","32","1"
"2522","THAPAR POLYTECHNIC, PATIALA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Electrical Engineering","ELECT","General","1","Sikhs","17","1","12","1","0","0","2","0","31","2"
"2522","THAPAR POLYTECHNIC, PATIALA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","CIVIL ENGG","General","3","Sikhs","21","0","15","0","0","0","1","0","37","0"
"2522","THAPAR POLYTECHNIC, PATIALA","Punjab","Technical/Polytechnic","Diploma","Diploma-Diploma","Engineering & Technology","Civil Engineering","CIVIL ENGG","General","2","Sikhs","23","3","17","0","0","0","6","0","46","3"
