"university_id","university_name","state_name","district_name","level","programme","discipline_group_category","discipline_group","discipline","course_type","study_year","category","general_total","general_females","sc_total","sc_females","st_total","st_females","obc_total","obc_females","total_persons","total_females"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.Pharm. -Master of Pharmacy","Medical Science","Pharmacy","Pharmaceutical Chemistry","Self Financing","1","Christians","2","2","0","0","0","0","0","0","2","2"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.Pharm. -Master of Pharmacy","Medical Science","Pharmacy","Pharmaceutics","Self Financing","2","Christians","3","3","0","0","0","0","0","0","3","3"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.Pharm. -Master of Pharmacy","Medical Science","Pharmacy","Pharmacology","Self Financing","2","Christians","1","1","0","0","0","0","0","0","1","1"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","Pharm.D.-Doctor of Pharmacy","Medical Science","Pharmacy","Pharm. D. Post Baccalaureate","Self Financing","1","Christians","2","2","0","0","0","0","0","0","2","2"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","Pharm.D.-Doctor of Pharmacy","Medical Science","Pharmacy","Pharm. D. Post Baccalaureate","Self Financing","2","Christians","4","4","0","0","0","0","0","0","4","4"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","Pharm.D.-Doctor of Pharmacy","Medical Science","Pharmacy","Pharm. D. Post Baccalaureate","Self Financing","3","Christians","4","2","0","0","0","0","0","0","4","2"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.C.A.-Bachelor of Computer Applications","IT & Computer","Computer Application","Computer Applications (ASAS, Kochi)","Self Financing","2","Christians","9","9","0","0","0","0","5","5","14","14"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.C.A.-Bachelor of Computer Applications","IT & Computer","Computer Application","Computer Applications (ASAS, Kochi)","Self Financing","3","Christians","10","10","1","1","0","0","15","15","26","26"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Com.-Bachelor of Commerce","Commerce","Commerce","Commerce (ASAS, Kochi)","Self Financing","1","Christians","5","5","0","0","0","0","5","5","10","10"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Com.-Bachelor of Commerce","Commerce","Commerce","Commerce (ASAS, Kochi)","Self Financing","2","Christians","6","6","0","0","0","0","2","2","8","8"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Com.-Bachelor of Commerce","Commerce","Commerce","Commerce (ASAS, Kochi)","Self Financing","3","Christians","2","2","0","0","0","0","2","2","4","4"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Sc.-Bachelor of Science","IT & Computer","Multi Media","Visual Media (ASAS, Kochi)","Self Financing","1","Christians","4","4","0","0","0","0","3","3","7","7"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Sc.-Bachelor of Science","IT & Computer","Multi Media","Visual Media (ASAS, Kochi)","Self Financing","2","Christians","2","2","0","0","0","0","0","0","2","2"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Sc.-Bachelor of Science","IT & Computer","Multi Media","Visual Media (ASAS, Kochi)","Self Financing","3","Christians","3","3","0","0","0","0","0","0","3","3"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.B.M.-Bachelor of Business Management","Management","Business Management","Business Management (ASAS, Kochi)","Self Financing","2","Christians","2","2","0","0","0","0","3","3","5","5"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.B.M.-Bachelor of Business Management","Management","Business Management","Business Management (ASAS, Kochi)","Self Financing","3","Christians","4","4","0","0","0","0","0","0","4","4"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.B.A.-Bachelor of Business Administration","Management","Business Administration","Business Administration (ASAS, Kochi)","Self Financing","1","Christians","0","0","0","0","0","0","2","1","2","1"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.C.A. -Master of Computer Applications","IT & Computer","Computer Application","Computer Applications (ASAS, K","Self Financing","2","Christians","4","4","0","0","0","0","4","4","8","8"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.C.A. -Master of Computer Applications","IT & Computer","Computer Application","Computer Applications (ASAS, K","Self Financing","3","Christians","2","1","0","0","0","0","0","0","2","1"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.Com.-Master of Commerce","Commerce","Commerce","Commerce (ASAS, Kochi)","Self Financing","1","Christians","5","4","0","0","0","0","3","2","8","6"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.Com.-Master of Commerce","Commerce","Commerce","Commerce (ASAS, Kochi)","Self Financing","2","Christians","4","3","0","0","0","0","1","1","5","4"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.F.A. -Master of Fine Arts","Fine Arts","Visual Arts","Applied Art and Advertising (ASAS, Kochi)","Self Financing","1","Christians","1","1","0","0","0","0","1","1","2","2"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.F.A. -Master of Fine Arts","Fine Arts","Visual Arts","Applied Art and Advertising (ASAS, Kochi)","Self Financing","2","Christians","1","0","0","0","0","0","0","0","1","0"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.F.A. -Master of Fine Arts","Fine Arts","Visual Arts","Animation and Content Management (ASAS, Kochi)","Self Financing","2","Christians","4","2","0","0","0","0","1","1","5","3"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.F.A. -Master of Fine Arts","Fine Arts","Visual Arts","Digital Film Making (ASAS, Kochi)","Self Financing","1","Christians","1","1","0","0","0","0","0","0","1","1"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.J.M.C.-Master of Journalism and Mass Communication","Journalism & Mass Communication","Journalism & Mass Communication","Journalism and Mass Communication (ASAS, Kochi)","Self Financing","1","Christians","5","2","0","0","0","0","2","0","7","2"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.J.M.C.-Master of Journalism and Mass Communication","Journalism & Mass Communication","Journalism & Mass Communication","Journalism and Mass Communication (ASAS, Kochi)","Self Financing","2","Christians","0","0","0","0","0","0","1","1","1","1"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.Sc.-Master of Science","IT & Computer","Computer Science","Computer Science (ASAS, Kochi)","Self Financing","1","Christians","2","0","0","0","0","0","0","0","2","0"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.Sc.-Master of Science","Science","Mathematics","Mathematics (ASAS, Kochi)","Self Financing","1","Christians","2","2","0","0","0","0","0","0","2","2"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Integrated","Integrated M.A.-Integrated Master of Arts","Social Science","Other Social Science","English and Languages (ASAS, Kochi)","Self Financing","1","Christians","4","2","0","0","0","0","0","0","4","2"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Integrated","Integrated M.A.-Integrated Master of Arts","Social Science","Other Social Science","English and Languages (ASAS, Kochi)","Self Financing","2","Christians","1","1","1","1","0","0","3","3","5","5"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Integrated","Integrated M.A.-Integrated Master of Arts","Social Science","Other Social Science","English and Languages (ASAS, Kochi)","Self Financing","3","Christians","1","1","0","0","0","0","1","1","2","2"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Integrated","Integrated M.C.A.-Integrated Master of Computer Applications","IT & Computer","Computer Application","Computer Applications (ASAS, Kochi)","Self Financing","1","Christians","11","7","1","1","0","0","9","7","21","15"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","M.Phil.","M.Phil.-Master of Philosophy","Commerce","Commerce","Commerce & Management (ASAS,Kochi)","Self Financing","1","Christians","3","3","0","0","0","0","2","2","5","5"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","M.Phil.","M.Phil.-Master of Philosophy","Foreign Language","English","English & Languages (ASAS,Kochi)","Self Financing","1","Christians","4","3","0","0","0","0","0","0","4","3"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Nanoscience & Technology","Self Financing","2","Christians","2","1","0","0","0","0","0","0","2","1"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Nanotechnology","Self Financing","2","Christians","1","0","0","0","0","0","0","0","1","0"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","Nanotechnology & Renewable Energy","Self Financing","1","Christians","3","3","0","0","0","0","0","0","3","3"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Ph.D.","Ph.D.-Doctor of Philosophy","Engineering & Technology","Other Engineering & Technology","Nanosciences","Self Financing","","Christians","1","0","0","0","0","0","8","7","9","7"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.B.A.- Master of Business Administration","Management","Business Administration","Business Administration (Kochi)","Self Financing","1","Christians","6","4","0","0","0","0","0","0","6","4"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.B.A.- Master of Business Administration","Management","Business Administration","Business Administration (Kochi)","Self Financing","2","Christians","2","2","0","0","0","0","0","0","2","2"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Computer Engineering","Computer Science and Engineering (ASE, BLR)","Self Financing","3","Christians","1","0","0","0","0","0","0","0","1","0"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Computer Engineering","Computer Science and Engineering (ASE, BLR)","Self Financing","4","Christians","1","0","0","0","0","0","0","0","1","0"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Computer Engineering","Computer Science and Engineering (ASE, BLR)","Self Financing","4","Sikhs","1","1","0","0","0","0","0","0","1","1"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Electronics Engineering","Electronics and Communication Engineering (ASE, BLR)","Self Financing","2","Christians","1","1","0","0","0","0","1","1","2","2"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Electronics Engineering","Electronics and Communication Engineering (ASE, BLR)","Self Financing","3","Christians","1","1","0","0","0","0","0","0","1","1"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Electronics Engineering","Electronics and Communication Engineering (ASE, BLR)","Self Financing","3","Jains","1","1","0","0","0","0","0","0","1","1"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Electronics Engineering","Electronics and Communication Engineering (ASE, BLR)","Self Financing","4","Christians","1","1","0","0","0","0","1","0","2","1"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Electronics Engineering","Electronics and Communication Engineering (ASE, BLR)","Self Financing","4","Jains","1","0","0","0","0","0","0","0","1","0"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Electrical Engineering","Electrical and Electronics Engineering (ASE, BLR)","Self Financing","1","Sikhs","1","0","0","0","0","0","0","0","1","0"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Electrical Engineering","Electrical and Electronics Engineering (ASE, BLR)","Self Financing","1","Christians","1","0","0","0","0","0","0","0","1","0"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Electrical Engineering","Electrical and Electronics Engineering (ASE, BLR)","Self Financing","3","Christians","1","1","0","0","0","0","0","0","1","1"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Electronics Engineering","Electronics and Instrumentation Engineering (ASE, BLR)","Self Financing","1","Christians","1","0","0","0","0","0","0","0","1","0"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Electronics Engineering","Electronics and Instrumentation Engineering (ASE, BLR)","Self Financing","2","Jains","1","0","0","0","0","0","0","0","1","0"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Electronics Engineering","Electronics and Instrumentation Engineering (ASE, BLR)","Self Financing","2","Christians","1","1","0","0","0","0","0","0","1","1"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Electronics Engineering","Electronics and Instrumentation Engineering (ASE, BLR)","Self Financing","4","Christians","1","0","0","0","0","0","0","0","1","0"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Mechanical Engineering","Mechanical Engineering (ASE, BLR)","Self Financing","2","Christians","2","0","0","0","0","0","0","0","2","0"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Mechanical Engineering","Mechanical Engineering (ASE, BLR)","Self Financing","3","Christians","1","0","0","0","0","0","0","0","1","0"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Electronics Engineering","Communication Engineering and Signal Processing (ASE, BLR)","Self Financing","1","Christians","4","2","0","0","0","0","0","0","4","2"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Electronics Engineering","Communication Engineering and Signal Processing (ASE, BLR)","Self Financing","2","Christians","1","1","0","0","0","0","0","0","1","1"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Computer Engineering","Computer Science and Engineering (ASE, BLR)","Self Financing","1","Christians","1","1","0","0","0","0","0","0","1","1"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Computer Engineering","Computer Science and Engineering (ASE, BLR)","Self Financing","2","Christians","4","3","0","0","0","0","0","0","4","3"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Electronics Engineering","VLSI Design (ASE, BLR)","Self Financing","1","Christians","1","0","0","0","0","0","0","0","1","0"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Ph.D.","Ph.D.-Doctor of Philosophy","Engineering & Technology","Computer Engineering","Computer Science & Engg. (ASE, BLR)","Self Financing","","Christians","3","3","0","0","0","0","0","0","3","3"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Ph.D.","Ph.D.-Doctor of Philosophy","Engineering & Technology","Electronics Engineering","Electronics and Communication Engg. (ASE, BLR)","Self Financing","","Jains","1","1","0","0","0","0","0","0","1","1"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.B.A.- Master of Business Administration","Management","Business Administration","Business Administration (BLR)","Self Financing","1","Christians","6","1","0","0","0","0","0","0","6","1"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.B.A.- Master of Business Administration","Management","Business Administration","(E-MBA)-Executive  Business Administration (BLR)","Self Financing","1","Christians","3","1","0","0","0","0","0","0","3","1"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.B.M.-Bachelor of Business Management","Management","Business Management","Business Management (ASAS, Mysore)","Self Financing","1","Jains","1","0","0","0","0","0","0","0","1","0"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.B.M.-Bachelor of Business Management","Management","Business Management","Business Management (ASAS, Mysore)","Self Financing","1","Christians","0","0","0","0","0","0","1","0","1","0"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.B.M.-Bachelor of Business Management","Management","Business Management","Business Management (ASAS, Mysore)","Self Financing","2","Christians","2","0","0","0","0","0","0","0","2","0"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.B.M.-Bachelor of Business Management","Management","Business Management","Business Management (ASAS, Mysore)","Self Financing","2","Buddhists","0","0","1","0","0","0","0","0","1","0"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.C.A.-Bachelor of Computer Applications","IT & Computer","Computer Application","Computer Applications (ASAS, Mysore)","Self Financing","1","Christians","2","0","0","0","0","0","0","0","2","0"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.C.A.-Bachelor of Computer Applications","IT & Computer","Computer Application","Computer Applications (ASAS, Mysore)","Self Financing","2","Christians","6","2","0","0","0","0","0","0","6","2"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.C.A.-Bachelor of Computer Applications","IT & Computer","Computer Application","Computer Applications (ASAS, Mysore)","Self Financing","2","Jains","1","1","0","0","0","0","0","0","1","1"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.C.A.-Bachelor of Computer Applications","IT & Computer","Computer Application","Computer Applications (ASAS, Mysore)","Self Financing","3","Christians","4","1","0","0","0","0","0","0","4","1"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Com.-Bachelor of Commerce","Commerce","Commerce","Commerce (ASAS, Mysore)","Self Financing","1","Christians","1","1","0","0","0","0","0","0","1","1"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Com.-Bachelor of Commerce","Commerce","Commerce","Commerce (ASAS, Mysore)","Self Financing","1","Jains","1","1","0","0","0","0","0","0","1","1"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Com.-Bachelor of Commerce","Commerce","Commerce","Commerce (ASAS, Mysore)","Self Financing","2","Christians","1","1","0","0","0","0","0","0","1","1"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Com.-Bachelor of Commerce","Commerce","Commerce","Commerce (ASAS, Mysore)","Self Financing","3","Christians","2","2","0","0","0","0","0","0","2","2"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Com.-Bachelor of Commerce","Commerce","Commerce","Commerce (Taxation & Finance ) (ASAS, Mysore)","Self Financing","1","Christians","2","2","0","0","0","0","0","0","2","2"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Com.-Bachelor of Commerce","Commerce","Commerce","Commerce (Taxation & Finance ) (ASAS, Mysore)","Self Financing","1","Jains","1","1","0","0","0","0","0","0","1","1"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Com.-Bachelor of Commerce","Commerce","Commerce","Commerce (Taxation & Finance ) (ASAS, Mysore)","Self Financing","2","Christians","1","0","0","0","0","0","0","0","1","0"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Sc.-Bachelor of Science","IT & Computer","Multi Media","Visual Media (ASAS, Mysore)","Self Financing","1","Christians","2","0","0","0","0","0","0","0","2","0"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Sc.-Bachelor of Science","IT & Computer","Multi Media","Visual Media (ASAS, Mysore)","Self Financing","2","Christians","3","0","0","0","0","0","0","0","3","0"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.C.A. -Master of Computer Applications","IT & Computer","Computer Application","Computer Applications (ASAS, Mysore)","Self Financing","1","Christians","1","0","0","0","0","0","0","0","1","0"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.C.A. -Master of Computer Applications","IT & Computer","Computer Application","Computer Applications (ASAS, Mysore)","Self Financing","2","Jains","1","1","0","0","0","0","0","0","1","1"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.C.A. -Master of Computer Applications","IT & Computer","Computer Application","Computer Applications (ASAS, Mysore)","Self Financing","2","Christians","6","3","0","0","0","0","0","0","6","3"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.C.A. -Master of Computer Applications","IT & Computer","Computer Application","Computer Applications (ASAS, Mysore)","Self Financing","3","Christians","10","7","0","0","0","0","0","0","10","7"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.Sc.-Master of Science","IT & Computer","Computer Science","Computer Science (ASAS, Mysore)","Self Financing","1","Christians","2","0","0","0","0","0","0","0","2","0"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Post Graduate","M.Com.-Master of Commerce","Commerce","Commerce","Commerce (ASAS, Mysore)","Self Financing","1","Christians","0","0","0","0","1","0","0","0","1","0"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Ed.-Bachelor of Education","Education","Education","Education","Self Financing","1","Buddhists","1","1","0","0","0","0","0","0","1","1"
"0436","Amrita Vishwa Vidyapeetham, Coimbatore","Tamil Nadu","Coimbatore","Under Graduate","B.Ed.-Bachelor of Education","Education","Education","Education","Self Financing","1","Christians","1","0","0","0","0","0","4","3","5","3"
"0520","Invertis University, Bareily","Uttar Pradesh","Bareilly","Integrated","B.Tech M.Tech-Bachelor of Technology, Master of Technology","Engineering & Technology","Other Engineering & Technology","0","Self Financing","5","Sikhs","1","0","0","0","0","0","0","0","1","0"
"0520","Invertis University, Bareily","Uttar Pradesh","Bareilly","Diploma","Diploma-Diploma","Science","Other Science","0","Self Financing","1","Sikhs","1","0","0","0","0","0","0","0","1","0"
"0520","Invertis University, Bareily","Uttar Pradesh","Bareilly","Diploma","Diploma-Diploma","Science","Other Science","0","Self Financing","2","Christians","1","0","0","0","0","0","0","0","1","0"
"0520","Invertis University, Bareily","Uttar Pradesh","Bareilly","Diploma","Diploma-Diploma","Science","Other Science","0","Self Financing","2","Sikhs","1","1","0","0","0","0","0","0","1","1"
"0520","Invertis University, Bareily","Uttar Pradesh","Bareilly","Diploma","Diploma-Diploma","Science","Other Science","0","Self Financing","3","Sikhs","2","0","0","0","0","0","0","0","2","0"
"0520","Invertis University, Bareily","Uttar Pradesh","Bareilly","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Other Engineering & Technology","0","Self Financing","1","Sikhs","2","0","0","0","0","0","0","0","2","0"
"0520","Invertis University, Bareily","Uttar Pradesh","Bareilly","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Other Engineering & Technology","0","Self Financing","2","Sikhs","4","2","0","0","1","1","0","0","5","3"
"0520","Invertis University, Bareily","Uttar Pradesh","Bareilly","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Other Engineering & Technology","0","Self Financing","3","Sikhs","7","2","0","0","0","0","1","0","8","2"
"0520","Invertis University, Bareily","Uttar Pradesh","Bareilly","Under Graduate","B.Tech.-Bachelor of Technology","Engineering & Technology","Other Engineering & Technology","0","Self Financing","4","Sikhs","6","2","0","0","0","0","4","0","10","2"
"0520","Invertis University, Bareily","Uttar Pradesh","Bareilly","Post Graduate","M.Tech. -Master of Technology","Engineering & Technology","Other Engineering & Technology","0","Self Financing","2","Sikhs","1","0","0","0","0","0","0","0","1","0"
"0520","Invertis University, Bareily","Uttar Pradesh","Bareilly","Under Graduate","B.Pharm.-Bachelor of Pharmacy","Medical Science","Pharmacy","0","Self Financing","1","Christians","1","1","0","0","0","0","0","0","1","1"
"0520","Invertis University, Bareily","Uttar Pradesh","Bareilly","Under Graduate","B.Pharm.-Bachelor of Pharmacy","Medical Science","Pharmacy","0","Self Financing","2","Sikhs","5","0","0","0","0","0","0","0","5","0"
"0520","Invertis University, Bareily","Uttar Pradesh","Bareilly","Under Graduate","B.Pharm.-Bachelor of Pharmacy","Medical Science","Pharmacy","0","Self Financing","3","Sikhs","1","0","0","0","0","0","0","0","1","0"
"0520","Invertis University, Bareily","Uttar Pradesh","Bareilly","Post Graduate","M.Pharm. -Master of Pharmacy","Medical Science","Pharmacy","0","Self Financing","1","Christians","1","0","0","0","0","0","0","0","1","0"
"0520","Invertis University, Bareily","Uttar Pradesh","Bareilly","Diploma","D.Pharma-Diploma in Pharmacy","Medical Science","Pharmacy","0","Self Financing","1","Sikhs","2","0","0","0","0","0","0","0","2","0"
