,id,city,state_code,university_id,no_of_student_hostel,name,infrastructure_id,latitude,longitude,offers_scholarship,ranking_factor,PTR ratio
244,18689,NAGPUR,27,332,0,"Milennium Arts Commerce Science College, Kamptee Road",210031,25.250001,,0,15.0,11
245,28718,Baraut,9,506,0,"D.J.College, Baraut (Baghpat) Ph.No.01234-262130",210033,29.12545,76.24564999999998,0,39.0,9
246,51357,KOSI KALAN,9,509,0,WOOD ROCK DEGREE COLLEGE,210034,28.22222,78.22221999999998,0,15.0,11
247,36285,SAGAR,23,287,0,"""Bhagyoday Tirth Pharmacy College, Khurai Road, Karila, Sagar 470001""",210035,,,1,15.0,10
248,28070,NARNAUL,6,167,0,GAURAV COLLEGE OF EDUCATION,210036,28.280009999999997,76.15000999999998,0,23.0,9
249,32917,New Delhi-110070,7,99,1,ISIC Institute of Rehabilitation Sciences,210038,23.2500001,75.25672,0,16.0,11
250,13816,Sangamner,27,313,2,"SSTs Ayurved Medical College, Sangamner",210039,19.593319,74.194563,1,17.0,9
251,49312,Lucknow,9,549,1,"INSTITUTE OF ENVIRONMENT & MANAGEMENT,LUCKNOW",210040,26.888959999999997,80.95345,1,12.0,11
252,55565,BELA,23,268,0,DHARM RAJESHWAR MAHAVIDYALAY BELA,210043,,,0,12.0,11
253,51302,,9,508,0,"SHEEL SNEHI DEGREE COLLEGE, SANT KABIR NAGAR",210044,,,1,12.0,11
254,55121,Assandh,6,164,0,"Govt. College, Assandh (Karnal)",210041,,,1,7.0,11
255,42904,AKOLA,27,324,0,"K.M. Asgar Hussain Education College, Akola",210042,20.71001,77.00001,1,12.0,11
256,19,Ahmedabad,24,122,0,B.K. MAJUMDAR INSTITUTE OF BUSINESS ADMINISTRATION,159199,,,1,11.0,10
257,18400,SAMUDRAPUR,27,332,0,"Sant Gajanan Maharaj Arts Commerce, giraj",209861,20.622671,79.105653,1,8.0,11
258,7956,CHAPRA,10,66,0,"Bisheshwaar Dayal Sinha Memorial Mahila College, Chapra",209863,,,0,2.0,10
259,48187,BANSWARA,8,413,0,"SHRI NATH JI COLLEGE, GARHI",209865,23.250001,73.52000100000001,1,15.0,9
260,55228,sidhi,23,268,0,shri ganesh college of education,209866,24.23451,81.52200500000001,1,15.0,11
261,13444,RAMPUR,9,525,0,Bhagwan Devi Institute of Management Studies,209867,28.71042937,79.09277564,1,14.0,11
262,45134,Bareilly,9,525,0,"TRILOKCHANDRA DEGREE COLLEGE, CHITAULY, FATEHGANJ (W)",209868,,,0,10.0,9
263,17643,KHAGARIA,10,76,5,"Koshi College, Khagaria",209870,25.00001,86.00001,1,36.0,10
264,55554,Sarangapur,36,32,0,Sri Laxminarasimha swamy degree college,209871,32.52142,93.26541,1,18.0,11
265,47313,BAREILLY,9,525,0,"SARDAR BALLABH BHAI PATEL DEGREE COLLEGE, BHOLIPURA",209872,28.489421000000004,79.4570934,0,15.0,11
266,17627,Sheikhpura,10,76,3,RD College. Sheikhpura,209873,23.250001,75.25672,0,14.0,9
267,17623,Kahalgaon,10,76,1,"SSV College, Kahalgaon",209874,,,0,13.0,11
268,16182,Changa - 388421,24,128,0,Charotar Institute of Physiotherapy,171796,22.60378,72.82051,1,32.0,9
269,17633,MUNGER,10,76,0,"B.S. Vidhi Sansthan, Munger",209877,,,0,8.0,11
270,28499,FARIDABAD,6,167,2,Rawal Instt. of Engineering & Technology,209876,28.200129999999998,77.19028,0,2.0,10
271,8746,Darbhanga,10,68,4,Saryug Dental College,209880,,,0,19.0,11
272,55518,VIA - ETAWA BHOPJI TEH - SHAHPURA,8,422,0,RASHTRIYA MAHILA MAHAVIDYLAY DHANOTA JAIPUR,209881,26.230001,74.55000099999998,0,15.0,11
273,29449,LUDHIANA,3,78,0,"G.M.T. College of Education, Jalandhar Bypass",209882,30.400009999999998,75.50001,1,14.0,11
274,18555,NAGPUR,27,332,2,"SGS College of Education, Bokhara, Road",209884,21.00001,79.00001,1,14.0,10
275,45153,Thakurdwara,9,525,0,"RAJPAL SINGH MEMORIAL MAHAVIDYALAYA, RAMPUR GHOGHER",209885,29.131110999999997,78.511111,0,64.0,9
276,49766,J P Nagar,9,525,0,"CH. SHER SINGH CHIKARA SMARAK MAHAVIDYALAYA, KAILBAKRI ( AMROHA )",209886,,,0,40.0,10
277,55514,Raipur,22,81,2,College Of Nursing Post Graduate Institute Of Behavioural and Medical Sciences Raipur C.G,209888,21.251379999999997,81.62963999999998,0,33.0,11
278,13325,Gajraula,9,525,2,"Sri Ram College of Education, Gajraula",209887,,,0,29.0,9
279,12927,Aurangabad,10,69,0,"Mahila College, Daudnagar",209890,,,0,12.0,11
280,15827,Ghazipur,9,550,0,"Rajeev Gandhi Mahavidyalaya, Mandara, Jakhiniya, Ghazipur",209895,,,0,0.0,10
281,12897,Patna,10,69,0,J.D. Women's College,209892,,,0,29.0,11
282,27851,jandiala,3,376,0,GGS Govt.College  Jandiala (Jalandhar),209896,31.326009999999997,75.80661999999998,1,8.0,11
283,16102,Ghazipur,9,550,0,"Shabari P.G. College, Sikhani Ghazipur",209897,,,0,0.0,9
284,40765,Sangaria,8,406,2,"Swami Keshwanand G.V. College, Sangaria",209893,29.783310999999998,74.46670999999999,0,13.0,9
285,12904,Aurangabad,10,69,0,R.L.S.Y. College,209894,24.744093,84.38141,0,11.0,10
286,40587,Ballari,29,240,12,Vijayanagar Institute of Medical Sciences,209899,15.750001000000001,75.20000999999999,0,27.0,9
287,10680,KAITHAL,6,164,0,Shri Ram College of Education,209900,29.851733000000003,76.44897799999998,1,12.0,9
288,18631,gondia,27,332,0,"Shankarlal Agarwal College of management Studies Bachelor's, Suryatola",209903,21.28001,80.28001,1,11.0,11
289,13379,Amroha,9,525,2,"Nayab Abbasi Mahila Mahavidyalaya, Amroha",209904,,,1,9.0,11
290,46000,SRINAGAR,1,196,2,"DR IQBAL TEACHER TRAINING COLLEGE OF EDUCATION, SRINAGAR",209905,,,1,14.0,9
291,20744,Bangalore,29,215,2,"Bangalore City College,No.116, Cellakere Mainr Road, Banasawadi, Outer Ring Road, Kalayananagar Post,  Bangalore-43",209906,13.025402099999999,77.64430559999998,1,17.0,9
292,44083,Basudevpur,21,364,0,Kalandi Charan Sanskrit College,161022,,,1,8.0,9
293,48607,RAMGARH CANTT,20,212,0,"CHITARPUR COLLEGE, CHITARPUR",209862,23.256520000000002,74.66581999999998,1,12.0,9
294,9639,GIDHAUR,10,67,1,"Sri Ravneshwar Sanskrit College,Gidhaur",209907,24.8557429,86.3047104,0,4.0,9
295,13309,SOJAT CITY,8,399,0,"Shri Aye Mata Mahavidyalaya, Sojat City",209908,,,0,6.0,11
296,43100,MEHKAR,27,324,2,"Vivekand Science Col lege,Vivekand Nagar, Hiwara Ashram,Tq.Mehkar.",209909,,,1,37.0,9
297,31810,REWA,23,268,0,"SUDARSHAN COLLEGE LALGAWAN,REWA",209910,,,1,7.0,11
298,49385,SAFIDON,6,164,0,GOVERNMENT COLLEGE FOR WOMEN SAFIDON,209911,,,1,11.0,11
299,47757,RANCHI,20,209,0,"MOTI RAJ DAVI TEACHERS TRANING COLLEGE ANANDI, ORMANJHI",209912,23.483968899999997,85.4790703,0,12.0,9
300,55564,,9,550,0,"Aadi Shakti Degree College, Tajopur, Mau",209914,,,0,0.0,11
301,55494,"MALHARAO,KARIMNAGAR",36,32,0,SRI NARAYANA DEGREE COLLEGE,209915,,,1,11.0,10
302,22427,Ellenabad,6,160,0,"Sir Chhotu Ram Jat College of Education, Ellanabad",209916,29.467463000000002,74.664968,0,15.0,11
303,7319,Kinwat,27,328,0,"Mukundrao Patil BCA B.Sc.C.S. College, Opp. Bus Stand, Kinwat",209917,,,1,3.0,10
304,7535,Kinwat,27,328,0,"Sant Bhagwan Baba Arts & Science College, Bodhadi, Tq. Kinwat",209919,,,0,3.0,9
305,15423,ETAH,9,509,1,"JANTA DEGREE COLLEGE,PERSON ETAH",209920,28.200001,79.170001,1,8.0,9
306,50262,,9,550,0,"LALTI KUMUDESHWAR EDUCATIONAL AND TRAINING MAHILA COLLEGE , KERAKAT",209922,,,0,0.0,10
307,47866,Ahmedabad,24,122,0,"INSTITUTE OF ENGINEERING AND TECHNOLOGY, AHMEDABAD",160256,,,1,11.0,10
308,43101,amravati,27,324,0,"Hemant Nrutya Sangeet Kala Mahavidyalaya , Maltekdi Road , Amravati.",210047,,,1,2.0,9
309,48605,MIHIJAM,20,212,1,THE HOMOEOPATHIC COLLEGE AND HOSPITAL OF MIHIJAM,210048,,,0,19.0,10
310,30729,Ellenabad,6,174,1,"Haryana College of Nursing, Sirsa",210049,29.45004,74.65005999999998,0,13.0,10
311,8785,Madhubani,10,68,0,S.M.J .College Kajedih,210053,,,1,15.0,9
312,30712,Panipat,6,174,3,"Ved Nursing College, 98, Milestone, G.T.Road, Barauli, Panipat",210051,,,1,18.0,10
313,55567,,20,212,0,"Damodar Valley Teachers Training College,Dhanbad",210054,23.772747,86.73220699999999,0,15.0,9
314,46401,Moradabad,9,549,2,"RSD ACADEMY COLLEGE OF MANAGEMENT AND TECHNOLOGY, MORADABAD",210055,28.100001000000002,78.490001,0,14.0,10
315,54877,,9,550,0,"Maa Ramrathi Devi Balika Mahavidyalaya, Vikrampur, Ghazipur",210056,,,0,0.0,9
316,30760,PANCHKULA,6,174,2,"Kailash Institute of Health & Medical Science, Vill Chandikotla (PKL)",210057,,,1,14.0,10
317,29643,Araria,10,59,0,"Pepople's College, Araria",210058,,,0,6.0,11
318,29604,Purnea,10,59,1,"B.N.C. College, Dhamdaha",210059,,,0,7.0,11
319,44409,Dhanbad,20,212,0,"BAGHMARA COLLEGE, BAGHMARA, DHANBAD",210061,8.256719999999998,69.56894,0,32.0,10
320,17280,Sorbhog,18,52,0,Barnagar B.Ed. College,210062,26.483488,90.899503,1,11.0,9
321,55101,Mathura,9,509,0,"Shri Prahalad Mukhiya Mahavidhyalaya, Jatipura Road, Gaunthauli, Goverdhan Mathura",210063,6.678389,68.783239,0,24.0,9
322,14043,Latur.,27,313,0,"Vasantrao Kale Homoeopathic Medical College & Hospital, Latur",210065,18.397679999999998,76.58097,1,21.0,9
323,53070,,9,550,0,K V S Sansthan Baksupur,210067,,,0,0.0,10
324,53068,,9,550,0,"Krishna Sudama Sansthan, Sadat, Ghazipur",210068,,,0,0.0,11
325,13992,Islampur,27,313,2,"Loknete Rajaram Bapu Patil Ayurved College,  Uran- Islampur, Sangli",210069,17.032219999999995,74.292608,0,17.0,9
326,13958,Ahmednagar,27,313,2,"Ahmednagar Homoeopathy College, Ahmednagar",210070,,,1,17.0,9
327,52430,,9,550,0,"Shyam Kanhaiya Rai Balika Mahavidyalaya,  Amaura, Pandaha, Azamgarh",210073,,,0,0.0,10
328,51818,,9,550,0,"ULTRA MODERN GIRLS DEGREE COLLEGE, MEHNAGAR AZAMGARH",210074,,,0,0.0,9
329,15837,MAU,9,550,0,"Musafir Prabhavati Mahavidyalaya, Salahabad, (Bachauna), Mau",210071,,,0,0.0,11
330,52358,Agra,9,509,1,Institute of Mental Health and Hospital,210072,6.215445,68.21545,0,16.0,9
331,50991,chandauli,9,527,0,"Rajkiya Mahavidyalaya, Naugarh, Chandauli",210075,24.8328588,83.2544295,0,0.0,9
332,16051,,9,550,0,"Shri Banshi Balgopal Mahavidyalaya, Sagra ,Rajupur Ghazipur",210077,,,0,0.0,9
333,45165,Bijnor,9,525,0,"NALANDA MAHAVIDYALAYA, KASAMPUR, DHANNAMAFI URF PATTI",210078,29.411109999999997,78.51122999999998,0,11.0,10
334,44513,CHAKUR,27,316,2,"Postgraduate Institute For Agriculture Business Management, Chakur",210079,18.5154326,76.8749787,1,14.0,11
335,44300,Dombivali,27,326,0,General Education Institute's Mahil Mahavidyalaya,210081,19.130010000000002,73.04000999999998,1,3.0,9
336,13385,MORADABAD,9,525,2,Roshan Lal Shanti Devi Academy,210083,28.100001000000002,78.490001,0,36.0,11
337,44261,bhiwandi,27,326,0,Ambikabai Jadhav Mahila Mahavidyalaya,210085,,,1,7.0,10
338,35417,Pune,27,292,2,"College of Engineering, Pune",210086,,,1,17.0,9
339,25284,MACHILIPATNAM,28,21,0,A.J. COLLEGE OF EDUCATION,195456,16.0000017,81.0000013,1,12.0,10
340,29617,Supaul,10,59,2,"Degree College, Supaul",210087,,,0,14.0,10
341,30358,nandyal,28,8,1,"P.V. College of Nursing, Kurnool",210088,15.471307000000001,78.479417,1,16.0,9
342,16003,Ghazipur,9,550,0,"Sarvseva Mahavidyalaya, Aabadan Bairan, Ghazipur",210089,,,0,0.0,10
343,29609,PURNIA,10,59,1,"R.L. College, Madhawnagar",210090,,,0,7.0,9
344,18341,NAGPUR,27,332,0,"Ramji Pandav Master of Computer Management, Trimurti Chowk",210093,,,1,31.0,11
345,43229,Amravati,27,324,1,"Shri Shivaji Science College , Morshi Road , Amravati.",210094,,,1,49.0,11
346,17642,BHAGALPUR,10,76,0,"LNBJ Mahila College, Bhramarpur",210095,,,0,7.0,11
347,13976,Mumbai,27,313,2,"R.A. Podar Ayurved Mahavidyalaya, Worli, Mumbai",210098,19.0021926,72.8162829,1,17.0,11
348,42953,Nandura,27,324,0,"Shri Pundalik Maharaj College, Nandura Rly.",210099,,,1,14.0,9
349,21444,Kashmir,1,196,2,"Govt. College of Physical Education Ganderbal,Kashmir",210100,,,0,13.0,11
350,55534,Aurangabad,27,313,2,YASHVANTRAO CHAVAN AYURVEDIC MEDICAL COLLEGE BEED ROAD AURANGABAD,210101,,,1,17.0,11
351,7522,Biloli,27,328,0,"Ganpati  Arts & Science College, Biloli",210102,,,1,28.0,10
352,42859,amravati,27,324,0,"Yavashakti Physical Education Mahavidyalaya , Chikhaldara.",210103,,,0,15.0,10
353,29037,"LONI, GHAZIABAD",9,506,1,"RAMESH CHAND INSTITUTE OF MGMT MEERUPUR TRONIKA CITY, GHAZIABD",210104,,,1,8.0,9
354,51382,beed,27,313,3,"Aditya Dental College,Bid",210107,7.25418,75.65148999999998,1,30.0,9
355,18580,Wardha,27,332,0,"Chintamani Physical Education, Selukate",210110,,,0,2.0,10
356,51692,Nagpur,27,332,0,K. R. PANDAV MAHAVIDYALAYA,210108,,,1,31.0,9
357,13347,Joya,9,525,0,"Abdul Razzaq Degree College, Joya",210111,28.81111,78.71110999999999,0,52.0,9
358,35765,Bhojpur,10,77,0,"M.G. College, Leharabad",210113,25.567510000000002,84.75901999999999,0,35.0,10
359,42980,Yavatmal,27,324,0,"Loknaik Bapuji Ane Women College, Yavatmal.",210114,20.25672,78.25672,1,27.0,11
360,40806,Rohtas,10,77,1,"S.P.S. Samta College, Dinara",210115,24.90752,83.50452,0,36.0,11
361,42952,Amravati,27,324,0,"Dr.Babasaheb Ambedkar mahavidyalaya , Amravati.",210116,,,1,10.0,9
362,18480,BHANDARA,27,332,0,"Om Satyasai Arts Commerce College, Jawaharnagar",210122,,,1,12.0,11
363,12906,,10,69,0,Mahavir College,210128,,,0,11.0,9
364,18971,SALEKASA,27,332,0,SRB College Sakritola,192635,21.80394,80.49686,1,15.0,10
365,49975,Salekasa,27,332,0,"KHILESH MAHAVIDAYALAYA SALEKASA, SLEKASA",210129,,,1,15.0,10
366,12862,,10,69,0,"Mahila College, Warsaliganj",210130,,,0,43.0,10
367,13916,Sangamner,27,313,3,"Sidhakala Ayurved Mahavidyalya, Sangamner",210131,,,1,18.0,9
368,13370,BAREILLY,9,525,0,"Kanya Mahavidyalaya, Bhoor",210127,18.18828,68.12278,1,14.0,9
369,18608,nagpur,27,332,2,"Tuli institute of Hotel Management and Catering Technology, Bokhara Road",210133,,,1,14.0,10
370,43063,Wani,27,324,0,"Lokmanya Tilak College, Wani. Distt:- Yavatmal. Maharashtra Yavatmal",210136,,,1,20.0,11
371,44206,Aurangabad,27,326,1,Bhartiya Gramin Punarachana Sanstha's B.Ed. Woken's College,192531,19.533301,75.2260001,1,16.0,10
372,15434,MAINPURI,9,509,0,"SRI MOHAR SINGH SMARAK DEGREE COLLEGE, MAINPURI",210137,,,1,12.0,11
373,12931,PATNA,10,69,0,"S.N.A.College, Barh",210138,25.484379999999998,85.71027,0,10.0,9
374,7538,NITUR,27,328,0,"Smt. Sushila Devi Deshmukh College, Nitur, Tq. Nilanga",210141,,,1,7.0,9
375,18466,Wardha,27,332,0,Lok College,210144,20.745319,78.60219458999998,1,23.0,9
376,13797,Beed,27,313,2,"Aditya Bahuuddeshiya Sansthas Ayurved college & Research Centre, Beed",210145,7.25418,75.780805,1,29.0,10
377,18396,Nagpur,27,332,0,"Avtaar Maherbaba College, Manewara Road",210146,,,0,0.0,11
378,55580,BOKARO STEEL CITY,20,212,0,SWAMI SAHAJANAND SARASWATI B.Ed COLLEGE,210148,23.6914875,86.16286640000001,0,12.0,9
379,44141,parbhnani,27,326,0,"Queens College of Education for Women,",210147,,,1,15.0,10
380,50627,Vijayapur,29,229,0,"Government First Grade College for Women, Bijapur",158748,,,1,11.0,11
381,50817,Diu,25,151,0,DIU COLLEGE,160679,,,0,7.0,10
382,45931,Ahmedabad,24,122,0,"INSTITUTE OF LIFE SCIENCE, AHMEDABAD",160214,,,1,15.0,9
383,44393,Ranchi,20,212,2,"S.D.AYURVEDIC. MEDICAL COLLEGE & HOSPITAL, RANCHI",209858,23.350001000000002,85.33000099999998,0,29.0,11
384,29454,Hisar,6,159,0,I.C.College of Home Science,209938,29.100009999999997,75.46000999999998,0,73.0,11
385,28853,GHAZIABAD,9,506,0,"KAMKUS COLLEGE OF LAW BHAGIRATH CAMPUS, B-BLOCK, SECTOR-23, SANJAY NAGAR, GHAZIABAD PH. 0120-2786888, 2783555, 09810006444",209941,,,0,8.0,9
386,44387,CHAIBASA,20,212,0,"J.N.M. SANSKRIT COLLEGE, CHAIBASA",209943,22.54924,85.80833,0,2.0,11
387,52401,,9,550,0,Shri Naanhu Yadav Kisan Balika Mahavidyalaya,161732,,,0,6.0,11
388,50182,,9,505,0,"KASHIRAM RATIRAM MAHAVIDYALAYA, UMARPUR",154852,,,0,2.0,9
389,50040,,9,505,0,"G SINGH COLLEGE, SAHSON",156271,,,0,11.0,10
390,29456,Kaithal,6,159,2,College of Agriculture,209944,30.0400001,76.78000009999998,0,41.0,11
391,46064,BULANDHAHR,9,549,0,"G AND R INSTITUTE OF MANAGEMENT AND TECHNOLOGY, BHULANDSHAR",209945,28.429128000000002,77.821843,0,7.0,11
392,46711,Bareilly,9,549,0,"A C M E INSTITUTE OF MANAGEMENT AND TECHNOLOGY, BAREILLY",209946,28.251110999999998,,1,15.0,10
393,30711,Hisar,6,174,1,"National College of Nursing, Dhani Garan Road, Barwala",209948,29.364187599999998,75.9056753,1,33.0,10
394,29090,Baraut,9,506,0,"J.A.V. College, Baraut (Baghpat) Mob.No.9868439438 01234-262239",209949,29.12545,76.24564999999998,1,7.0,11
395,51770,Aurangabad,10,69,0,"MAGADH TEACHERs TRAINING BEd COLLEGE, AURANGABAD",209951,24.761585999999998,84.360011,0,12.0,9
396,33323,Raipur,22,87,1,Faculty of Agricultural Engineering,209952,21.11112,82.11112,0,19.0,9
397,30701,Sirsa,6,174,1,"Ayujyoti Ayurvedic College , Jodhpuria, Sirsa",209954,,,1,11.0,9
398,46774,GORAKHPUR,9,549,2,"KIPM COLLEGE OF ENGINEERING AND TECHNOLOGY, GORAKHPUR",209953,26.737833000000002,83.281667,1,17.0,11
399,54844,,9,509,0,"SHRI SURESH KUMAR PUNDHIR DEGREE COLLEGE, BADHANU",209956,,,1,12.0,10
400,51489,,9,550,0,"Sir JP Mahila Mahavidyalaya, Jaunpur",209958,,,0,0.0,9
401,13067,Peeplu,8,408,0,"Sanskar College of Graduation, Peeplu",209959,,,0,11.0,10
402,49719,,9,550,0,"UDAIRAJ SINGH RAMPYARI MAHAVIDYALYA, JALALPUR, KAUDIYA  AZAMGARH",209960,,,0,0.0,10
403,33442,Jabalpur,23,289,0,"A.P.N. College, Sadar, Jabalpur",209961,35.12121,89.14541,1,49.0,11
404,46712,BAREILLY,9,549,1,"A N A COLLEGE OF ENGINEERING AND MANAGEMENT STUDIES, BAREILLY",209962,28.364009999999997,79.41500999999998,0,13.0,11
405,49763,NAGINA,9,525,0,"LALA RADHEY SHYAM COLLEGE OF LAW, KOTWALI ROAD, NAGINA ( BIJNOR )",209963,,,0,11.0,11
406,12369,,9,505,0,"STATE UNANI MEDICAL COLLEGE,",156372,,,0,10.0,9
407,53532,Rampur,9,525,0,SWAR MAHILA MAHAVIDYALAYA SWAR,209964,,,0,15.0,11
408,13422,Nagina,9,525,0,"Lala Radhey Shyam Girls Degree College, Nagina",209965,29.371111,78.131111,0,63.0,9
409,50258,,9,550,0,"RAM KISHOR BALIKA MAHAVIDYALAYA, MAHUL",156983,,,0,11.0,10
410,52431,,9,550,0,"Dhaneshwar Yadav Mahila Mahavidyalaya, Newada",157059,,,0,11.0,11
411,13366,Pilibhit,9,525,0,J.M.B. Institute of Life Sciences & Higher Education,209966,28.551111,80.11231,0,48.0,9
412,15139,SHIKOHABAD,9,509,0,"J.S COLLEGE OF EDUCATIONAL BYE PASS RD.SHIKOHABAD,FIROZABAD",209967,27.106176,78.588167,0,43.0,9
413,40760,PADAMPUR,8,406,1,"G.S. G.D. Kanya Mahavidyalaya, Padampur",209968,,,1,21.0,11
414,26066,Medak,36,27,0,MVG Memorial Degree College,156237,,,1,15.0,11
415,50485,BILASPUR,22,83,0,"GOVERNMENT POLYTEHNIC (CO-ED), BILASPUR",157136,22.70001,82.80001,1,14.0,9
416,55406,KARHAL,9,509,0,"CH. GAJRAJ SINGH DEGREE COLLEGE, NAGLA RAJA, KARHAL DIST. MAINPURI",209969,,,0,12.0,10
417,49842,,9,550,0,"DEV VIDYASTHALI, DOBHI, KHETASARAI",157692,,,0,6.0,11
418,51062,,9,550,0,"Bajnu Smarak Mahavidyalaya, Bhaghara",157717,,,0,6.0,10
419,49428,KHALEELABAD,9,508,0,"SAVITRI DEVI MAHILA MAHAVIDYALAYA , TIGRA MAUR, SANT KABIR NAGAR",209970,,,0,7.0,11
420,18420,Sangadi,27,332,0,"Late Nirdhan Patil Vaghaye Arts Commerce and Science College, Sangadi",209975,,,0,2.0,11
421,46775,GORAKHPUR,9,549,2,"KIPM COLLEGE OF MANAGEMENT, GORAKHPUR",209971,26.737833000000002,83.281667,1,14.0,9
422,46773,GORAKHPUR,9,549,2,"KAILASH INSTITUTE OF PHARMACY AND MANAGEMENT, GORAKHPUR",209972,26.737833000000002,83.281667,1,17.0,9
423,15580,Jasrana,9,509,0,"SHIV ADARSH MAHAVIDYALAYA PENDHAT, FIROZABAD",209973,27.332289000000003,78.596869,0,40.0,9
424,13352,Gajraula,9,525,0,"Rama Bai Ambedkar Govt. Mahavidyalaya, Gajraula",209976,28.54001,78.39001,1,12.0,11
425,50143,,9,505,0,"PRACHI MAHAVIDYALAYA, NAUBASTA",157918,,,0,11.0,11
426,48960,,9,505,0,"SHREE UMA MAHESHWAR MAHAVIDYALAYA,FURSATGANJ",161837,,,0,11.0,9
427,10774,PANIPAT,6,164,0,R.S. Memorial College of Education,172098,29.22525,76.84164,0,12.0,10
428,15083,mathura,9,509,0,"BOHARE NARAYAN SINGH ARYA DEGREE COLLEGE, MATHURA",209978,,,1,24.0,9
429,13561,,9,527,0,"Panna Mahavidyalaya, Kushhan, Bhimpura No.1, Ballia",209979,,,1,15.0,10
430,15930,,9,550,0,"Gokul Dubey Mahavidyalaya, Dhema, Jaunpur",158746,,,0,6.0,9
431,15497,AGRA,9,509,0,"KRISHNA ACADEMY BICHPURI ROAD, BICHPURI, AGRA",209980,27.167344,77.911152,0,15.0,11
432,54035,Sehora,9,525,0,GURU NANAK DEGREE COLLEGE,209983,,,0,27.0,11
433,29455,Hisar,6,159,0,College of Basic Sciences & Humanities,209925,29.100009999999997,75.46000999999998,0,75.0,9
434,29457,Hisar,6,159,0,College of Agricultural Engineering & Technology,209939,29.100009999999997,75.46000999999998,0,43.0,11
435,30767,Rohtak,6,174,4,"Pt. B.D.Sharma , PGIMS , Rohtak",209984,28.54001,76.38001,1,19.0,10
436,44511,Latur,27,316,2,"College of Agricultural Biotechnology, Latur",210118,18.80879,76.56037999999998,1,34.0,9
437,21187,BANGALORE,29,215,0,"V.S. Institute of Management Evening, Srigandhada Kavalu Outer Ring Road, Magadi Main Road, Bangalore-91",209926,,,0,11.0,11
438,52673,,9,550,0,"Chandradev Smarak Mahila Mahavidyalaya, Khanpur, Mau",209927,,,0,0.0,10
439,51578,Katihar,10,70,0,nusrat banu educational welfare society,209928,,,1,15.0,9
440,15243,AGRA,9,509,0,"SHRI SURESH CHANDRA SHARMA DEGREE COLLEGE, JAGNER, AGRA",209985,26.864401,77.60348899999998,1,11.0,9
441,13905,Nagpur,27,313,2,"Sanmarg Shikshan Sansthas Shri. K.R. Pandav Ayurved College & Hospital, Bahadura, Nagpur",210119,,,0,17.0,10
442,49893,Hyderabad,36,27,0,HAINDAVI DEGREE COLLEGE (S R NAGAR),157040,,,1,8.0,11
443,52191,allahabad,9,505,0,SAHDEI DEVI BHUWAR PRASAD MAHAVIDYALAYA,160203,,,1,15.0,11
444,49883,Narsapur,36,27,0,GAYATHRI DEGREE COLLEGE (NARSAPUR),167101,,,1,14.0,9
445,52072,JULAPALLI,36,32,0,SREE CHAITANYA DEGREE COLLEGE JULAPALLY,179406,,,0,11.0,9
446,25770,Wargal,36,27,0,Deccan College of Education,181465,,,0,12.0,11
447,35019,PITLAM,36,40,0,"SV Degree College, Pitlam (5052)",183325,,,0,6.0,9
448,15839,,9,550,0,"Sarveshvari Mahavidyalaya Kamruddinpur,Rampur Jaunpur",188867,,,0,6.0,10
449,15062,Ranchi,20,209,0,R. L. S. Y. College,192911,23.3763687,85.35641789999998,0,39.0,11
450,54445,banbasa,5,565,0,Devbhoomi Vidyapeeth,194883,,,0,8.0,10
451,54646,kalwakurthy,36,28,0,navodaya degree college,197988,,,1,12.0,11
452,24846,Tekkali,28,9,0,GOVERNMENT DEGREE COLLEGE Tekkali,199148,,,0,11.0,9
453,6909,,19,293,0,CIFE Kolkata,201541,,,0,12.0,9
454,49724,,9,550,0,"Rajdhari Singh Smarak Mahavidyalaya, MIRZAPUR, GHAZIPUR",203109,,,0,6.0,11
455,53906,KOLARAS,23,283,0,SRCJ COMPUTER INSTITUTE,204358,,,0,7.0,9
456,55256,BHOPAL,23,283,0,GANDHI INSTITUTION OF SOFTWARE TECHNOLOGY,204810,,,0,15.0,10
457,16011,,9,550,0,"Dr.Ram Manohar Lohiya Degree College,Adhyatmapurm, Dhotari, Ghazipur",209385,,,0,0.0,11
458,539,Songadh,24,153,0,"Government Arts & Commerce College, Songadh",154400,,,1,7.0,10
459,25506,SECUNDERABAD,36,27,0,Omega Degree College,155213,,,1,11.0,10
460,781,HALVAD,24,151,0,SHRI D.V.RAVAL ARTS & COMM. COLLEGE-HALVAD,154355,37.00002,71.00001999999999,1,7.0,10
461,49682,SINDHANUR,29,219,0,"D536 SRI K VIRUPAKSHAPPA DEGREE COLLEGE, TURVIHAL, SINDHANOOR",154364,20.25001,68.23001,1,8.0,9
462,48412,latur,27,328,0,"GOVINDLAL KANHAIYALAL JOSHI (NIGHT) COLLEGE, LATUR",154376,18.395626,76.57445599999998,1,11.0,10
463,7154,Sanosara,24,124,2,Graduate Basic Training College,154377,25.270001,70.25672,1,17.0,9
464,6787,VISNAGAR,24,138,1,MERCHANT COLLEGE OF  MANAGEMENT & RESEARCH,154392,,,1,2.0,11
465,47821,GADHADA SWAMINA-364750,24,124,0,SHREE SWAMINARAYAN ARTS COLLEGE,154395,,,0,15.0,9
466,50328,PATAN,24,138,0,"SHREE B D S ARTS, SCIENCE AND COMMERCE COLLEGE",154397,,,1,15.0,10
